release,className,loc,commentLines,nRevisions,nAuth,nFix,locAdded,maxLocAdded,avgLocAdded,churn,maxChurn,avgChurn,locTouched,changeSetSize,maxChangeSet,avgChangeSet,age,weightedAge,cyclomaticComplexity,duplication,nBranches,maxNestingDepth,nSmells,buggy
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,0.095129,0.053288,0.016129,0.142857,0.0,0.069663,0.162587,0.21831,0.081436,0.162587,0.21831,0.038351,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.035354,0.454545,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,0.042618,0.075964,0.016129,0.142857,0.0,0.051685,0.120629,0.161972,0.06042,0.120629,0.161972,0.028454,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.060606,0.181818,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,0.005327,0.027211,0.016129,0.142857,0.0,0.014232,0.033217,0.044601,0.016637,0.033217,0.044601,0.007835,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.010101,0.090909,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,0.002283,0.03288,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.005051,0.0,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/Pair.java,0.040335,0.060091,0.016129,0.142857,0.0,0.044944,0.104895,0.140845,0.052539,0.104895,0.140845,0.024742,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.060606,0.181818,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,0.019026,0.10771,0.016129,0.142857,0.0,0.05206,0.121503,0.163146,0.060858,0.121503,0.163146,0.02866,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.050505,0.0,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,0.452055,0.238095,0.016129,0.142857,0.0,0.319101,0.744755,1.0,0.37303,0.744755,1.0,0.17567,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.414141,0.545455,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,0.000761,0.031746,0.016129,0.142857,0.0,0.01236,0.028846,0.038732,0.014448,0.028846,0.038732,0.006804,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.015152,0.0,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,0.002283,0.037415,0.016129,0.142857,0.0,0.016105,0.037587,0.050469,0.018827,0.037587,0.050469,0.008866,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.020202,0.0,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,0.009132,0.080499,0.016129,0.142857,0.0,0.037079,0.086538,0.116197,0.043345,0.086538,0.116197,0.020412,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.035354,0.0,0.0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,0.169711,0.046485,0.016129,0.142857,0.0,0.107865,0.251748,0.338028,0.126095,0.251748,0.338028,0.059381,0.040336,0.15,0.210526,0.009615,0.009852,0.0,0.0,0.161616,0.454545,0.0,no
3.3.0,src/java/main/org/apache/jute/Index.java,0.001522,0.035147,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.010101,0.0,0.0,no
3.3.0,src/java/main/org/apache/jute/Record.java,0.003805,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/jute/compiler/JBoolean.java,0.009132,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/jute/compiler/JByte.java,0.004566,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/jute/compiler/JCompType.java,0.015982,0.024943,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000876,0.001748,0.002347,0.000412,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.005051,0.090909,0.0,no
3.3.0,src/java/main/org/apache/jute/compiler/JDouble.java,0.00761,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/jute/compiler/JFloat.java,0.006849,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/jute/compiler/JInt.java,0.004566,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/jute/compiler/JLong.java,0.006849,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/jute/compiler/JString.java,0.012177,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.206731,0.211823,0.0,0.0,0.005051,0.181818,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/AsyncCallback.java,0.021309,0.019274,0.016129,0.142857,0.0,0.001873,0.004371,0.005869,0.002189,0.004371,0.005869,0.001031,0.016807,0.0625,0.087719,0.096154,0.098522,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/ClientWatchManager.java,0.001522,0.035147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,0.002283,0.02381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,0.001522,0.03288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015152,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,0.01446,0.079365,0.016129,0.142857,0.037037,0.011236,0.026224,0.035211,0.013135,0.026224,0.035211,0.006186,0.010084,0.0375,0.052632,0.091346,0.093596,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,0.003805,0.040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ObserverBean.java,0.009893,0.02381,0.016129,0.142857,0.0,0.016854,0.039336,0.052817,0.019702,0.039336,0.052817,0.009278,0.02521,0.09375,0.131579,0.086538,0.08867,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,0.001522,0.03288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ServerStats.java,0.068493,0.024943,0.048387,0.285714,0.0,0.011985,0.021853,0.01252,0.008757,0.012238,0.007825,0.014845,0.129412,0.4125,0.225146,0.3125,0.305829,0.0,0.0,0.020202,0.181818,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/SessionTracker.java,0.015221,0.043084,0.048387,0.285714,0.074074,0.007116,0.006993,0.007433,0.007005,0.006993,0.00626,0.004536,0.053782,0.06875,0.093567,0.182692,0.099418,0.0,0.0,0.010101,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,0.150685,0.240363,0.048387,0.142857,0.037037,0.174532,0.396853,0.182316,0.201839,0.396853,0.18036,0.097113,0.058824,0.10625,0.102339,0.0625,0.062638,0.0,0.0,0.176768,0.363636,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ZooKeeperServerBean.java,0.068493,0.02381,0.048387,0.142857,0.0,0.01161,0.02535,0.012128,0.014448,0.02535,0.012911,0.007629,0.053782,0.1,0.093567,0.278846,0.065637,0.0,0.0,0.010101,0.181818,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,0.015221,0.086168,0.016129,0.142857,0.0,0.009738,0.022727,0.030516,0.010508,0.020979,0.028169,0.005773,0.026891,0.1,0.140351,0.004808,0.004926,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,0.005327,0.073696,0.016129,0.142857,0.0,0.000749,0.001748,0.002347,0.000438,0.000874,0.001174,0.000619,0.020168,0.075,0.105263,0.3125,0.320197,0.0,0.0,0.035354,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,0.008371,0.05102,0.016129,0.142857,0.0,0.002247,0.005245,0.007042,0.002627,0.005245,0.007042,0.001237,0.011765,0.04375,0.061404,0.004808,0.004926,0.0,0.0,0.010101,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,0.012938,0.097506,0.048387,0.285714,0.037037,0.002996,0.003497,0.00313,0.002627,0.003497,0.002347,0.002062,0.042017,0.0875,0.073099,0.269231,0.112808,0.0,0.0,0.020202,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/Election.java,0.002283,0.019274,0.016129,0.142857,0.0,0.000375,0.000874,0.001174,0.000438,0.000874,0.001174,0.000206,0.006723,0.025,0.035088,0.009615,0.009852,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,0.003044,0.03288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,0.009132,0.022676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,0.000761,0.027211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,0.002283,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,0.18417,0.113379,0.032258,0.142857,0.037037,0.142322,0.327797,0.223005,0.164186,0.327797,0.22007,0.079381,0.043697,0.10625,0.114035,0.096154,0.097627,0.0,0.0,0.141414,0.363636,0.0,yes
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,0.281583,0.094104,0.112903,0.571429,0.111111,0.018352,0.013986,0.008216,0.013135,0.009615,0.00503,0.014021,0.102521,0.15625,0.076441,0.086538,0.064764,0.0,0.0,0.272727,0.636364,0.0,yes
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,0.035008,0.028345,0.016129,0.142857,0.0,0.002622,0.006119,0.008216,0.001313,0.002622,0.003521,0.002268,0.018487,0.06875,0.096491,0.038462,0.039409,0.0,0.0,0.010101,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,0.00761,0.019274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,0.06621,0.044218,0.048387,0.142857,0.037037,0.060674,0.130245,0.06338,0.068301,0.130245,0.061033,0.037526,0.070588,0.10625,0.122807,0.096154,0.087073,0.0,0.0,0.040404,0.272727,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,0.035008,0.022676,0.032258,0.285714,0.0,0.031835,0.059441,0.049883,0.037215,0.059441,0.049883,0.017526,0.137815,0.4125,0.359649,0.298077,0.24532,0.0,0.0,0.005051,0.181818,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,0.00761,0.057823,0.032258,0.285714,0.0,0.028839,0.055944,0.045188,0.033713,0.055944,0.045188,0.015876,0.137815,0.4125,0.359649,0.298077,0.254686,0.0,0.0,0.010101,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,0.069254,0.045351,0.048387,0.428571,0.037037,0.055805,0.128497,0.058294,0.064361,0.128497,0.057512,0.031134,0.07395,0.15625,0.128655,0.086538,0.086974,0.0,0.0,0.060606,0.363636,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,0.002283,0.030612,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.02521,0.09375,0.131579,0.086538,0.08867,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,0.047184,0.048753,0.016129,0.142857,0.0,0.046067,0.107517,0.144366,0.053853,0.107517,0.144366,0.025361,0.02521,0.09375,0.131579,0.086538,0.08867,0.0,0.0,0.055556,0.363636,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,0.041096,0.052154,0.048387,0.142857,0.037037,0.045318,0.09965,0.04734,0.050788,0.09965,0.045383,0.025979,0.080672,0.10625,0.140351,0.086538,0.08304,0.0,0.0,0.020202,0.181818,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,0.023592,0.039683,0.112903,0.428571,0.0,0.007116,0.006119,0.003186,0.008757,0.005245,0.003353,0.006598,0.255462,0.4125,0.190476,0.298077,0.194889,0.0,0.0,0.020202,0.272727,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,0.012938,0.019274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,0.001522,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java,0.024353,0.02381,0.016129,0.142857,0.0,0.023221,0.054196,0.07277,0.027145,0.054196,0.07277,0.012784,0.026891,0.1,0.140351,0.004808,0.004926,0.0,0.0,0.005051,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,0.001522,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051,0.0,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,0.006849,0.022676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051,0.090909,0.0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,0.001522,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,0.001522,0.035147,0.016129,0.142857,0.0,0.014232,0.033217,0.044601,0.016637,0.033217,0.044601,0.007835,0.008403,0.03125,0.04386,0.230769,0.236453,0.0,0.0,0.0,0.0,0.0,no
3.3.0,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,0.001522,0.034014,0.016129,0.142857,0.0,0.014232,0.033217,0.044601,0.016637,0.033217,0.044601,0.007835,0.008403,0.03125,0.04386,0.230769,0.236453,0.0,0.0,0.010101,0.0,0.0,no
3.3.0,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,0.138508,0.091837,0.016129,0.142857,0.0,0.116854,0.272727,0.366197,0.136602,0.272727,0.366197,0.06433,0.001681,0.00625,0.008772,0.091346,0.093596,0.0,0.0,0.121212,0.454545,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,0.015221,0.088435,0.064516,0.428571,0.0,0.070412,0.081294,0.055164,0.050788,0.071678,0.034038,0.054021,0.144538,0.31875,0.188596,0.240385,0.12477,0.0,0.0,0.010101,0.090909,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/CRC32DigestManager.java,0.016743,0.019274,0.016129,0.142857,0.0,0.018727,0.043706,0.058685,0.021891,0.043706,0.058685,0.010309,0.085714,0.31875,0.447368,0.072115,0.073892,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/DistributionSchedule.java,0.002283,0.055556,0.016129,0.142857,0.0,0.022846,0.053322,0.071596,0.026708,0.053322,0.071596,0.012577,0.085714,0.31875,0.447368,0.072115,0.073892,0.0,0.0,0.020202,0.0,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,0.015982,0.053288,0.016129,0.142857,0.0,0.029963,0.06993,0.093897,0.035026,0.06993,0.093897,0.016495,0.001681,0.00625,0.008772,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,0.024353,0.035147,0.048387,0.142857,0.0,0.040824,0.05507,0.042645,0.038529,0.05507,0.034429,0.028866,0.156303,0.31875,0.27193,0.322115,0.196728,0.0,0.0,0.005051,0.181818,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,0.028919,0.031746,0.016129,0.142857,0.0,0.032584,0.076049,0.102113,0.038091,0.076049,0.102113,0.017938,0.085714,0.31875,0.447368,0.072115,0.073892,0.0,0.0,0.030303,0.363636,0.0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,0.008371,0.039683,0.016129,0.142857,0.0,0.021348,0.049825,0.066901,0.024956,0.049825,0.066901,0.011753,0.085714,0.31875,0.447368,0.072115,0.073892,0.0,0.0,0.020202,0.090909,0.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,0.032725,0.026077,0.016129,0.142857,0.0,0.029963,0.06993,0.093897,0.035026,0.06993,0.093897,0.016495,0.020168,0.075,0.105263,0.254808,0.261084,0.0,0.0,0.010101,0.181818,0.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,0.02968,0.026077,0.016129,0.142857,0.0,0.028464,0.066434,0.089202,0.033275,0.066434,0.089202,0.01567,0.020168,0.075,0.105263,0.254808,0.261084,0.0,0.0,0.010101,0.181818,0.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,0.00761,0.02381,0.016129,0.142857,0.0,0.015356,0.035839,0.048122,0.017951,0.035839,0.048122,0.008454,0.020168,0.075,0.105263,0.254808,0.261084,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,0.02207,0.02381,0.016129,0.142857,0.0,0.023596,0.05507,0.073944,0.027583,0.05507,0.073944,0.01299,0.020168,0.075,0.105263,0.254808,0.261084,0.0,0.0,0.005051,0.181818,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,0.002283,0.031746,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.040336,0.15,0.210526,0.043269,0.044335,0.0,0.0,0.005051,0.0,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,0.002283,0.03288,0.016129,0.142857,0.0,0.013858,0.032343,0.043427,0.0162,0.032343,0.043427,0.007629,0.040336,0.15,0.210526,0.043269,0.044335,0.0,0.0,0.005051,0.0,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,0.019026,0.10771,0.016129,0.142857,0.0,0.05206,0.121503,0.163146,0.060858,0.121503,0.163146,0.02866,0.040336,0.15,0.210526,0.043269,0.044335,0.0,0.0,0.050505,0.0,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,0.000761,0.031746,0.016129,0.142857,0.0,0.01236,0.028846,0.038732,0.014448,0.028846,0.038732,0.006804,0.040336,0.15,0.210526,0.043269,0.044335,0.0,0.0,0.015152,0.0,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,0.002283,0.037415,0.016129,0.142857,0.0,0.016105,0.037587,0.050469,0.018827,0.037587,0.050469,0.008866,0.040336,0.15,0.210526,0.043269,0.044335,0.0,0.0,0.020202,0.0,0.0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,0.009132,0.080499,0.016129,0.142857,0.0,0.037079,0.086538,0.116197,0.043345,0.086538,0.116197,0.020412,0.040336,0.15,0.210526,0.043269,0.044335,0.0,0.0,0.035354,0.0,0.0,no
3.3.1,src/java/main/org/apache/jute/Index.java,0.001522,0.035147,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.245192,0.251232,0.0,0.0,0.010101,0.0,0.0,no
3.3.1,src/java/main/org/apache/jute/Record.java,0.003805,0.02381,0.016129,0.142857,0.0,0.0,0.0,0.0,0.000438,0.000874,0.001174,0.000206,0.052101,0.19375,0.27193,0.245192,0.251232,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/CSharpGenerator.java,0.012177,0.03288,0.016129,0.142857,0.0,0.01985,0.046329,0.062207,0.023205,0.046329,0.062207,0.010928,0.026891,0.1,0.140351,0.009615,0.009852,0.0,0.0,0.005051,0.181818,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JBoolean.java,0.013699,0.02381,0.032258,0.285714,0.0,0.003371,0.007867,0.005282,0.00394,0.006993,0.005282,0.002268,0.078992,0.19375,0.20614,0.245192,0.031796,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JByte.java,0.004566,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.245192,0.090312,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JCompType.java,0.023592,0.024943,0.032258,0.285714,0.0,0.005618,0.013112,0.008803,0.006567,0.011364,0.008803,0.003918,0.078992,0.19375,0.20614,0.245192,0.035261,0.0,0.0,0.005051,0.090909,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JDouble.java,0.00761,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.245192,0.090312,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JFloat.java,0.006849,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.245192,0.090312,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JInt.java,0.004566,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.245192,0.090312,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JLong.java,0.006849,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.245192,0.090312,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/java/main/org/apache/jute/compiler/JString.java,0.012177,0.02381,0.032258,0.285714,0.0,0.000375,0.000874,0.000587,0.000438,0.000874,0.000587,0.000619,0.078992,0.19375,0.20614,0.245192,0.090312,0.0,0.0,0.005051,0.181818,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/AsyncCallback.java,0.021309,0.019274,0.016129,0.142857,0.0,0.001873,0.004371,0.005869,0.002189,0.004371,0.005869,0.001031,0.016807,0.0625,0.087719,0.134615,0.137931,0.0,0.0,0.0,0.090909,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/ClientWatchManager.java,0.001522,0.035147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,0.002283,0.02381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no
3.3.1,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,0.001522,0.03288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015152,0.0,0.0,no
