release,className,loc,commentLines,nRevisions,nAuth,nFix,locAdded,maxLocAdded,avgLocAdded,churn,maxChurn,avgChurn,locTouched,changeSetSize,maxChangeSet,avgChangeSet,age,weightedAge,cyclomaticComplexity,duplication,nBranches,maxNestingDepth,nSmells,buggy
3.3.0,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/SafeRunnable.java,14,17,1,1,0,38,38,38.0,38,38,38.0,38,51,51,51.0,8.0,8.0,0,0,2,3,0,no
3.3.0,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/StringUtils.java,39,42,1,1,0,94,94,94.0,94,94,94.0,94,51,51,51.0,8.0,8.0,0,0,5,3,0,no
3.3.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,46,23,1,1,0,80,80,80.0,80,80,80.0,80,12,12,12.0,45.0,45.0,0,0,4,3,0,no
3.3.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,42,23,1,1,0,76,76,76.0,76,76,76.0,76,12,12,12.0,45.0,45.0,0,0,4,3,0,no
3.3.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,13,21,1,1,0,41,41,41.0,41,41,41.0,41,12,12,12.0,45.0,45.0,0,0,2,2,0,no
3.3.0,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,32,21,1,1,0,63,63,63.0,63,63,63.0,63,12,12,12.0,45.0,45.0,0,0,3,3,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,36,25,1,1,0,66,66,66.0,66,66,66.0,66,24,24,24.0,2.0,2.0,0,0,2,5,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/BasicDataEncryptionManager.java,12,34,1,1,0,50,50,50.0,50,50,50.0,50,24,24,24.0,2.0,2.0,0,0,3,3,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,5,32,1,1,0,39,39,39.0,39,39,39.0,39,24,24,24.0,2.0,2.0,0,0,2,1,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,6,28,1,1,0,37,37,37.0,37,37,37.0,37,24,24,24.0,2.0,2.0,0,0,3,1,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,52,24,1,1,0,80,80,80.0,80,80,80.0,80,24,24,24.0,2.0,2.0,0,0,3,4,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,276,31,1,1,0,321,321,321.0,321,321,321.0,321,24,24,24.0,2.0,2.0,0,0,19,7,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorIconResources.java,43,60,1,1,0,118,118,118.0,118,118,118.0,118,24,24,24.0,2.0,2.0,0,0,3,2,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,542,42,1,1,0,605,605,605.0,605,605,605.0,605,24,24,24.0,2.0,2.0,0,0,32,7,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersPanel.java,86,44,1,1,0,140,140,140.0,140,140,140.0,140,24,24,24.0,2.0,2.0,0,0,12,7,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,293,47,1,1,0,361,361,361.0,361,361,361.0,361,24,24,24.0,2.0,2.0,0,0,23,9,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,245,90,1,1,0,362,362,362.0,362,362,362.0,362,24,24,24.0,2.0,2.0,0,0,32,6,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,131,45,1,1,0,187,187,187.0,187,187,187.0,187,24,24,24.0,2.0,2.0,0,0,8,7,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,88,45,1,1,0,146,146,146.0,146,146,146.0,146,24,24,24.0,2.0,2.0,0,0,9,6,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,128,47,1,1,0,186,186,186.0,186,186,186.0,186,24,24,24.0,2.0,2.0,0,0,9,6,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,59,67,1,1,0,138,138,138.0,138,138,138.0,138,24,24,24.0,2.0,2.0,0,0,14,3,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,10,24,1,1,0,38,38,38.0,38,38,38.0,38,24,24,24.0,2.0,2.0,0,0,4,2,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,6,29,1,1,0,37,37,37.0,37,37,37.0,37,24,24,24.0,2.0,2.0,0,0,3,1,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/Pair.java,56,53,1,1,0,120,120,120.0,120,120,120.0,120,24,24,24.0,2.0,2.0,0,0,14,3,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,28,95,1,1,0,139,139,139.0,139,139,139.0,139,24,24,24.0,2.0,2.0,0,0,12,1,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,597,210,1,1,0,852,852,852.0,852,852,852.0,852,24,24,24.0,2.0,2.0,0,0,84,7,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,4,28,1,1,0,33,33,33.0,33,33,33.0,33,24,24,24.0,2.0,2.0,0,0,5,1,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,6,33,1,1,0,43,43,43.0,43,43,43.0,43,24,24,24.0,2.0,2.0,0,0,6,1,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,15,71,1,1,0,99,99,99.0,99,99,99.0,99,24,24,24.0,2.0,2.0,0,0,9,1,0,no
3.3.0,src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,226,41,1,1,0,288,288,288.0,288,288,288.0,288,24,24,24.0,2.0,2.0,0,0,34,6,0,no
3.3.0,src/java/main/org/apache/jute/Index.java,5,31,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,4,1,0,no
3.3.0,src/java/main/org/apache/jute/Record.java,8,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/jute/compiler/JBoolean.java,15,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/jute/compiler/JByte.java,9,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/jute/compiler/JCompType.java,24,22,1,1,0,0,0,0.0,2,2,2.0,2,31,31,31.0,43.0,43.0,0,0,3,2,0,no
3.3.0,src/java/main/org/apache/jute/compiler/JDouble.java,13,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/jute/compiler/JFloat.java,12,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/jute/compiler/JInt.java,9,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/jute/compiler/JLong.java,12,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/jute/compiler/JString.java,19,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,43.0,43.0,0,0,3,3,0,no
3.3.0,src/java/main/org/apache/zookeeper/AsyncCallback.java,31,17,1,1,0,5,5,5.0,5,5,5.0,5,10,10,10.0,20.0,20.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/ClientWatchManager.java,5,31,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,4,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,6,21,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,5,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,22,70,1,1,1,30,30,30.0,30,30,30.0,30,6,6,6.0,19.0,19.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,8,36,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ObserverBean.java,16,21,1,1,0,45,45,45.0,45,45,45.0,45,15,15,15.0,18.0,18.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ServerStats.java,93,22,3,2,0,32,25,10.666666666666666,20,14,6.666666666666667,72,77,66,25.666666666666668,65.0,62.083333333333336,0,0,6,3,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/SessionTracker.java,23,38,3,2,2,19,8,6.333333333333333,16,8,5.333333333333333,22,32,11,10.666666666666666,38.0,20.181818181818183,0,0,4,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,201,212,3,1,1,466,454,155.33333333333334,461,454,153.66666666666666,471,35,17,11.666666666666666,13.0,12.715498938428874,0,0,37,5,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ZooKeeperServerBean.java,93,21,3,1,0,31,29,10.333333333333334,33,29,11.0,37,32,16,10.666666666666666,58.0,13.324324324324325,0,0,4,3,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,23,76,1,1,0,26,26,26.0,24,24,24.0,28,16,16,16.0,1.0,1.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,10,65,1,1,0,2,2,2.0,1,1,1.0,3,12,12,12.0,65.0,65.0,0,0,9,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,14,45,1,1,0,6,6,6.0,6,6,6.0,6,7,7,7.0,1.0,1.0,0,0,4,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,20,86,3,2,1,8,4,2.6666666666666665,6,4,2.0,10,25,14,8.333333333333334,56.0,22.9,0,0,6,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/Election.java,6,17,1,1,0,1,1,1.0,1,1,1.0,1,4,4,4.0,2.0,2.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,7,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,15,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,4,24,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,6,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,245,100,2,1,1,380,375,190.0,375,375,187.5,385,26,17,13.0,20.0,19.818181818181817,0,0,30,5,0,yes
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,373,83,7,4,3,49,16,7.0,30,11,4.285714285714286,68,61,25,8.714285714285714,18.0,13.147058823529411,0,0,56,8,0,yes
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,49,25,1,1,0,7,7,7.0,3,3,3.0,11,11,11,11.0,8.0,8.0,0,0,4,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,13,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,90,39,3,1,1,162,149,54.0,156,149,52.0,182,42,17,14.0,20.0,17.675824175824175,0,0,10,4,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,49,20,2,2,0,85,68,42.5,85,68,42.5,85,82,66,41.0,62.0,49.8,0,0,3,3,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,13,51,2,2,0,77,64,38.5,77,64,38.5,77,82,66,41.0,62.0,51.701298701298704,0,0,4,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,94,40,3,3,1,149,147,49.66666666666666,147,147,49.0,151,44,25,14.666666666666666,18.0,17.655629139072847,0,0,14,5,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,6,27,1,1,0,37,37,37.0,37,37,37.0,37,15,15,15.0,18.0,18.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,65,43,1,1,0,123,123,123.0,123,123,123.0,123,15,15,15.0,18.0,18.0,0,0,13,5,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,57,46,3,1,1,121,114,40.333333333333336,116,114,38.66666666666666,126,48,17,16.0,18.0,16.857142857142858,0,0,6,3,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,34,35,7,3,0,19,7,2.7142857142857144,20,6,2.857142857142857,32,152,66,21.714285714285715,62.0,39.5625,0,0,6,4,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,20,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java,35,21,1,1,0,62,62,62.0,62,62,62.0,62,16,16,16.0,1.0,1.0,0,0,3,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,1,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,12,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,2,0,no
3.3.0,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.0,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,5,31,1,1,0,38,38,38.0,38,38,38.0,38,5,5,5.0,48.0,48.0,0,0,2,1,0,no
3.3.0,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,5,30,1,1,0,38,38,38.0,38,38,38.0,38,5,5,5.0,48.0,48.0,0,0,4,1,0,no
3.3.0,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,185,81,1,1,0,312,312,312.0,312,312,312.0,312,1,1,1.0,19.0,19.0,0,0,26,6,0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java,23,78,4,3,0,188,93,47.0,116,82,29.0,262,86,51,21.5,50.0,25.32824427480916,0,0,4,2,0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/CRC32DigestManager.java,25,17,1,1,0,50,50,50.0,50,50,50.0,50,51,51,51.0,15.0,15.0,0,0,2,2,0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/DistributionSchedule.java,6,49,1,1,0,61,61,61.0,61,61,61.0,61,51,51,51.0,15.0,15.0,0,0,6,1,0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,24,47,1,1,0,80,80,80.0,80,80,80.0,80,1,1,1.0,0.0,0.0,0,0,2,2,0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java,35,31,3,1,0,109,63,36.333333333333336,88,63,29.33333333333333,140,93,51,31.0,67.0,39.93571428571428,0,0,3,3,0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,41,28,1,1,0,87,87,87.0,87,87,87.0,87,51,51,51.0,15.0,15.0,0,0,8,5,0,no
3.3.1,src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,14,35,1,1,0,57,57,57.0,57,57,57.0,57,51,51,51.0,15.0,15.0,0,0,6,2,0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,46,23,1,1,0,80,80,80.0,80,80,80.0,80,12,12,12.0,53.0,53.0,0,0,4,3,0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,42,23,1,1,0,76,76,76.0,76,76,76.0,76,12,12,12.0,53.0,53.0,0,0,4,3,0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,13,21,1,1,0,41,41,41.0,41,41,41.0,41,12,12,12.0,53.0,53.0,0,0,2,2,0,no
3.3.1,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,32,21,1,1,0,63,63,63.0,63,63,63.0,63,12,12,12.0,53.0,53.0,0,0,3,3,0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,6,28,1,1,0,37,37,37.0,37,37,37.0,37,24,24,24.0,9.0,9.0,0,0,3,1,0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,6,29,1,1,0,37,37,37.0,37,37,37.0,37,24,24,24.0,9.0,9.0,0,0,3,1,0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,28,95,1,1,0,139,139,139.0,139,139,139.0,139,24,24,24.0,9.0,9.0,0,0,12,1,0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,4,28,1,1,0,33,33,33.0,33,33,33.0,33,24,24,24.0,9.0,9.0,0,0,5,1,0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,6,33,1,1,0,43,43,43.0,43,43,43.0,43,24,24,24.0,9.0,9.0,0,0,6,1,0,no
3.3.1,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,15,71,1,1,0,99,99,99.0,99,99,99.0,99,24,24,24.0,9.0,9.0,0,0,9,1,0,no
3.3.1,src/java/main/org/apache/jute/Index.java,5,31,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,51.0,51.0,0,0,4,1,0,no
3.3.1,src/java/main/org/apache/jute/Record.java,8,21,1,1,0,0,0,0.0,1,1,1.0,1,31,31,31.0,51.0,51.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/jute/compiler/CSharpGenerator.java,19,29,1,1,0,53,53,53.0,53,53,53.0,53,16,16,16.0,2.0,2.0,0,0,3,3,0,no
3.3.1,src/java/main/org/apache/jute/compiler/JBoolean.java,21,21,2,2,0,9,9,4.5,9,8,4.5,11,47,31,23.5,51.0,6.454545454545454,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/jute/compiler/JByte.java,9,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,51.0,18.33333333333333,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/jute/compiler/JCompType.java,34,22,2,2,0,15,15,7.5,15,13,7.5,19,47,31,23.5,51.0,7.157894736842105,0,0,3,2,0,no
3.3.1,src/java/main/org/apache/jute/compiler/JDouble.java,13,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,51.0,18.33333333333333,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/jute/compiler/JFloat.java,12,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,51.0,18.33333333333333,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/jute/compiler/JInt.java,9,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,51.0,18.33333333333333,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/jute/compiler/JLong.java,12,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,51.0,18.33333333333333,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/jute/compiler/JString.java,19,21,2,2,0,1,1,0.5,1,1,0.5,3,47,31,23.5,51.0,18.33333333333333,0,0,3,3,0,no
3.3.1,src/java/main/org/apache/zookeeper/AsyncCallback.java,31,17,1,1,0,5,5,5.0,5,5,5.0,5,10,10,10.0,28.0,28.0,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/zookeeper/ClientWatchManager.java,5,31,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,4,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,6,21,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,5,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,22,70,1,1,1,30,30,30.0,30,30,30.0,30,6,6,6.0,26.0,26.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,8,36,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,5,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/ServerStats.java,93,22,3,2,0,32,25,10.666666666666666,20,14,6.666666666666667,72,77,66,25.666666666666668,72.0,69.125,0,0,6,3,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/SessionTracker.java,23,38,3,2,2,19,8,6.333333333333333,16,8,5.333333333333333,22,32,11,10.666666666666666,46.0,27.818181818181817,0,0,4,2,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,23,76,1,1,0,26,26,26.0,24,24,24.0,28,16,16,16.0,9.0,9.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,10,65,1,1,0,2,2,2.0,1,1,1.0,3,12,12,12.0,73.0,73.0,0,0,9,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,14,45,1,1,0,6,6,6.0,6,6,6.0,6,7,7,7.0,9.0,9.0,0,0,4,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,20,86,3,2,1,8,4,2.6666666666666665,6,4,2.0,10,25,14,8.333333333333334,64.0,30.9,0,0,6,2,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/Election.java,6,17,1,1,0,1,1,1.0,1,1,1.0,1,4,4,4.0,9.0,9.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,7,29,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,15,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,4,24,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,6,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,13,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,49,20,2,2,0,85,68,42.5,85,68,42.5,85,82,66,41.0,69.0,57.0,0,0,3,3,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,13,51,2,2,0,77,64,38.5,77,64,38.5,77,82,66,41.0,69.0,58.87012987012987,0,0,4,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,6,27,1,1,0,37,37,37.0,37,37,37.0,37,15,15,15.0,25.0,25.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,34,35,7,3,0,19,7,2.7142857142857144,20,6,2.857142857142857,32,152,66,21.714285714285715,69.0,46.6875,0,0,6,4,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,20,17,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,2,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,1,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,12,20,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,3,2,0,no
3.3.1,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,5,26,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,2,1,0,no
