Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore
DatasetClassiRealeseNormalized,2,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4329.0,482.0,422.0,60.0,0.0,87.55186721991701,12.448132780082988,0.0,0.5335483870967741,0.12799416096990116,0.3381349655040102,55.53935803417014,99.64577876382326,272.3366817903761,883.7942469681839,-611.4575651778077,0.565013862635635,1.8335980227555682,-1.268584160119933,76.23825248819334,0.1581706483157538,27.99411815808041,0.71875,46.0,0.10047846889952153,42.0,0.8995215311004785,376.0,0.28125,18.0,0.5227272727272727,0.71875,0.6052631578947368,0.5430851533091875,0.8768316387559809,0.5875394360214542,0.8755186721991701,0.2572471410986917,0.7427528589013083,0.12448132780082988,0.8970085036390826,0.8755186721991701,0.8835065199126018,0.5430851533091875,0.8768316387559808,0.9225151249163522,0.7656857661394867,0.8755186721991701,0.013,0.001,0.02,0.0,20.0,0.0,23278.0,924290.0,104879.0,90.66390041493776,53.941908713692946,?,0.0,0.0,0.0,0.0,-109954.74158227416,-110573.52783871246,-110593.09974952116,-109869.75382483652,-109642.75382483652
DatasetClassiRealeseNormalized,2,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,420.0,61.0,0.0,87.31808731808732,12.681912681912682,0.0,0.5339961564728494,0.12827613344627325,0.3395678643599298,55.947125815107086,100.64770152045163,269.42867131105754,743.3596903324953,-473.9310190214378,0.5601427677984564,1.5454463416475994,-0.985303573849143,77.18637928160022,0.16047064299708985,28.648168328191,0.746031746031746,47.0,0.1076555023923445,45.0,0.8923444976076556,373.0,0.25396825396825395,16.0,0.5108695652173914,0.746031746031746,0.6064516129032258,0.5476037558966966,0.9064897091212881,0.6847879268525648,0.8731808731808732,0.2348046295414716,0.7651953704585284,0.12681912681912683,0.9001912277591276,0.8731808731808732,0.8827659395353363,0.5476037558966966,0.9064897091212881,0.9440599592680565,0.7654315065755286,0.8731808731808732,0.013,0.001,0.02,0.0,20.0,0.0,22717.0,924503.0,104666.0,90.43659043659044,53.95010395010395,?,0.0,0.0,0.0,0.0,-106611.34783104181,-107154.25968946941,-107177.88501433172,-106511.8727795376,-106302.8727795376
DatasetClassiRealeseNormalized,2,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,401.0,80.0,0.0,83.36798336798337,16.632016632016633,0.0,0.4298921417565485,0.16260688468782344,0.38787760930355003,70.50345101897302,114.20411589129883,272.1308087156738,1014.6989534111483,-742.5681446954745,0.565760517080403,2.109561233703011,-1.5438007166226082,24.36859451956684,0.05066235866853813,8.954735641500813,0.6875,44.0,0.14388489208633093,60.0,0.8561151079136691,357.0,0.3125,20.0,0.4230769230769231,0.6875,0.5238095238095238,0.4484997318025299,0.8552907673860911,0.6192754651484844,0.8336798336798337,0.2900647257661646,0.7099352742338354,0.16632016632016633,0.8772451292345192,0.8336798336798337,0.8492904286355167,0.44849973180252994,0.8553394939973177,0.9224926654091419,0.7115269281516133,0.8336798336798337,0.013,0.001,0.01,0.01,10.0,10.0,22835.0,924503.0,104666.0,87.52598752598753,53.63825363825364,?,0.0,0.0,0.0,0.0,-106880.29931016077,-107430.03140422613,-107461.17998881797,-106782.42110838187,-106569.42110838187
DatasetClassiRealeseNormalized,2,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,419.0,62.0,0.0,87.11018711018711,12.88981288981289,0.0,0.5534960323401706,0.12689139274655195,0.33620185278927434,55.017849400479435,98.98904818908365,272.1308087156738,612.6697829280785,-340.53897421240464,0.565760517080403,1.2737417524492276,-0.7079812353688246,77.08288440102893,0.16025547692521608,28.3256735115083,0.8125,52.0,0.11990407673860912,50.0,0.8800959232613909,367.0,0.1875,12.0,0.5098039215686274,0.8125,0.6265060240963856,0.5754641250512074,0.9255657973621103,0.7498187730145979,0.8711018711018711,0.1785059478404802,0.8214940521595198,0.1288981288981289,0.9073269953294787,0.8711018711018711,0.8827785572654496,0.5754641250512073,0.9255657973621103,0.9546004831348895,0.7743082884301024,0.8711018711018711,0.017,0.0,0.01,0.01,10.0,10.0,23085.0,924503.0,104666.0,90.64449064449065,53.53430353430353,?,0.0,0.0,0.0,0.0,-108037.17628434031,-108615.30942729971,-108641.86920164095,-107937.61702992083,-107716.61702992083
DatasetClassiRealeseNormalized,2,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,396.0,85.0,0.0,82.32848232848232,17.671517671517673,0.0,0.42149052679241034,0.17897278267957167,0.4033637442108687,77.59941309744174,118.76375094947932,272.1308087156738,1026.0632342138267,-753.932425498153,0.565760517080403,2.133187597118143,-1.5674270800377401,0.6612131200529547,0.0013746634512535442,0.24297620808667778,0.71875,46.0,0.1606714628297362,67.0,0.8393285371702638,350.0,0.28125,18.0,0.40707964601769914,0.71875,0.5197740112994351,0.4470851077909585,0.8691359412470024,0.5856721438202962,0.8232848232848233,0.2652062861145595,0.7347937138854406,0.17671517671517672,0.8787034474318046,0.8232848232848233,0.8422300841603444,0.4470851077909585,0.8691359412470023,0.9213229940574565,0.7057468782611825,0.8232848232848233,0.013,0.001,0.01,0.0,10.0,0.0,22841.0,924503.0,104666.0,86.6943866943867,54.57380457380457,?,0.0,0.0,0.0,0.0,-110320.28621058335,-110855.40721831225,-110884.65764313145,-110205.89876269533,-109992.89876269533
DatasetClassiRealeseNormalized,2,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,403.0,78.0,0.0,83.78378378378379,16.216216216216218,0.0,0.4498988299463359,0.15572477347018487,0.3729044431048571,67.51949008723618,109.79551594430633,272.1308087156738,875.6037053019751,-603.4728965863012,0.565760517080403,1.8203819237047298,-1.2546214066243269,30.601566573492537,0.06362072052701151,11.245167982970091,0.71875,46.0,0.14388489208633093,60.0,0.8561151079136691,357.0,0.28125,18.0,0.4339622641509434,0.71875,0.5411764705882353,0.47103740682851947,0.8973883393285371,0.6802561835974743,0.8378378378378378,0.26297272992416876,0.7370272700758312,0.16216216216216217,0.8830719020907699,0.8378378378378378,0.8535698800404683,0.47103740682851947,0.8973883393285371,0.9401962521229333,0.7213458110516934,0.8378378378378378,0.014,0.0,0.01,0.0,10.0,0.0,23172.0,924503.0,104666.0,88.77338877338877,54.88565488565489,?,0.0,0.0,0.0,0.0,-109793.29020585267,-110369.9565183873,-110406.19996906303,-109695.57447452194,-109472.57447452194
DatasetClassiRealeseNormalized,2,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,419.0,62.0,0.0,87.11018711018711,12.88981288981289,0.0,0.5337835725229026,0.12993649458318876,0.33775693365662407,56.33815135816883,99.44691590646498,272.1308087156738,698.9617493540259,-426.83094063835205,0.565760517080403,1.4531429300499499,-0.8873824129695469,71.29023393616146,0.14821254456582422,26.197046292779923,0.75,48.0,0.11031175059952038,46.0,0.8896882494004796,371.0,0.25,16.0,0.5106382978723404,0.75,0.6075949367088608,0.5479071631545438,0.9018285371702638,0.7057897446856929,0.8711018711018711,0.2314136217013915,0.7685863782986085,0.1288981288981289,0.899044783755323,0.8711018711018711,0.8809342194001177,0.5479071631545438,0.9018285371702638,0.9421510915180548,0.7652402544240822,0.8711018711018711,0.012,0.001,0.02,0.0,20.0,0.0,22461.0,924503.0,104666.0,90.85239085239085,54.15800415800416,?,0.0,0.0,0.0,0.0,-105758.42130419466,-106260.43078386832,-106295.25313946545,-105654.73419595532,-105453.73419595532
DatasetClassiRealeseNormalized,2,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,419.0,62.0,0.0,87.11018711018711,12.88981288981289,0.0,0.5285804615871009,0.1333033243937619,0.35169649597781233,57.797948839036124,103.55118836926938,272.1308087156738,817.287070801687,-545.1562620860132,0.565760517080403,1.6991415193382267,-1.1333810022578237,70.55108013733813,0.14667584228136826,25.92542919719572,0.734375,47.0,0.1079136690647482,45.0,0.8920863309352518,372.0,0.265625,17.0,0.5108695652173914,0.734375,0.6025641025641026,0.5409829390010579,0.8937724820143885,0.6885380644351249,0.8711018711018711,0.2446405401666193,0.7553594598333807,0.1288981288981289,0.897031188749083,0.8711018711018711,0.8804307265845729,0.5409829390010579,0.8937724820143885,0.9392852472373299,0.762820512820513,0.8711018711018711,0.012,0.001,0.01,0.0,10.0,0.0,22778.0,924503.0,104666.0,88.98128898128898,52.80665280665281,?,0.0,0.0,0.0,0.0,-107029.60881029977,-107577.47845452715,-107601.4132526933,-106929.0276950782,-106718.0276950782
DatasetClassiRealeseNormalized,2,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,418.0,63.0,0.0,86.9022869022869,13.097713097713097,0.0,0.5438836792751028,0.13232459564376653,0.3439507861513042,57.37358947308039,101.27059283740762,272.1308087156738,867.1468081340057,-595.0159994183318,0.565760517080403,1.8028000169106149,-1.2370394998302117,72.13850908085881,0.14997611035521582,26.508762246111633,0.796875,51.0,0.11990407673860912,50.0,0.8800959232613909,367.0,0.203125,13.0,0.504950495049505,0.796875,0.6181818181818182,0.5645150761934544,0.9105777877697842,0.6659761960074781,0.8690228690228691,0.19205194576147813,0.8079480542385219,0.13097713097713098,0.9044720212255386,0.8690228690228691,0.8806679366277861,0.5645150761934544,0.910642756584753,0.9404771129009394,0.7695676970457397,0.8690228690228691,0.012,0.001,0.02,0.0,20.0,0.0,22772.0,924503.0,104666.0,90.22869022869023,54.26195426195426,?,0.0,0.0,0.0,0.0,-107127.11572082639,-107665.82414656825,-107699.47277409928,-107027.08721648416,-106816.08721648416
DatasetClassiRealeseNormalized,2,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,406.0,75.0,0.0,84.4074844074844,15.592515592515593,0.0,0.4328989357521264,0.16516283282306263,0.3891777276918714,71.61166463800785,114.58691414397154,272.1308087156738,982.7612081922523,-710.6303994765785,0.565760517080403,2.0431625949942873,-1.4774020779138848,18.679171399360722,0.038834036173307114,6.864041409907758,0.640625,41.0,0.12470023980815348,52.0,0.8752997601918465,365.0,0.359375,23.0,0.44086021505376344,0.640625,0.5222929936305732,0.44369756811986233,0.8367805755395683,0.6024819947698393,0.8440748440748441,0.32815008388299755,0.6718499161170024,0.15592515592515593,0.8742120199552856,0.8440748440748441,0.8556669852709731,0.4436975681198624,0.8367805755395683,0.9147014509904702,0.7145626458836096,0.8440748440748441,0.012,0.001,0.01,0.0,10.0,0.0,23093.0,924503.0,104666.0,87.73388773388774,53.84615384615385,?,0.0,0.0,0.0,0.0,-108835.94037301365,-109420.36329100237,-109449.77183475459,-108745.51966303449,-108524.51966303449
DatasetClassiRealeseNormalized,3,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4329.0,482.0,421.0,61.0,0.0,87.34439834024896,12.655601659751037,0.0,0.5337604262471852,0.12989367780608305,0.3457418909342678,56.363598334330774,101.88748129632093,272.3366817903761,793.4219393106873,-521.0852575203112,0.565013862635635,1.6461036085283969,-1.0810897458927617,73.33872730000151,0.15215503589211932,26.929434117307796,0.734375,47.0,0.10526315789473684,44.0,0.8947368421052632,374.0,0.265625,17.0,0.5164835164835165,0.734375,0.6064516129032259,0.5455027109783815,0.9060630980861244,0.6633539872811252,0.8734439834024896,0.24433214129722644,0.7556678587027735,0.12655601659751037,0.8980934274096821,0.8734439834024896,0.8823547300075331,0.5455027109783815,0.9060630980861244,0.9394005403071883,0.7655249411858528,0.8734439834024896,0.015,0.001,0.01,0.0,10.0,0.0,23089.0,924290.0,104879.0,89.83402489626556,52.904564315352694,?,0.0,0.0,0.0,0.0,-108995.52989766012,-109579.3602799911,-109608.03060236576,-108903.80395322344,-108682.80395322344
DatasetClassiRealeseNormalized,3,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,420.0,61.0,0.0,87.31808731808732,12.681912681912682,0.0,0.5391924363544989,0.1361031736912674,0.34781423502104214,59.36085831219707,103.0919206001667,269.42867131105754,783.9932884850616,-514.5646171740041,0.5601427677984564,1.6299236766841199,-1.0697809088856634,58.7967425615355,0.12223855002398233,21.822748958166443,0.7619047619047619,48.0,0.11004784688995216,46.0,0.8899521531100478,372.0,0.23809523809523808,15.0,0.5106382978723404,0.7619047619047619,0.6114649681528662,0.5546145811639633,0.8963317384370016,0.7065555947825628,0.8731808731808732,0.2213239581660634,0.7786760418339366,0.12681912681912683,0.902221751306363,0.8731808731808732,0.8832593738713929,0.5546145811639632,0.8963317384370016,0.9420736183330132,0.7678442853186692,0.8731808731808732,0.012,0.0,0.02,0.0,20.0,0.0,22778.0,924503.0,104666.0,90.22869022869023,54.36590436590436,?,0.0,0.0,0.0,0.0,-107462.2624031846,-108017.6887905901,-108033.52432962303,-107361.13877200794,-107150.13877200794
DatasetClassiRealeseNormalized,3,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,416.0,65.0,0.0,86.48648648648648,13.513513513513514,0.0,0.5439428196338708,0.13457401969342536,0.34476941391733607,58.34889970431993,101.51162417827723,272.1308087156738,789.2250018687608,-517.094193153087,0.565760517080403,1.6408004196855734,-1.0750399026051705,64.80571533300423,0.1347312169085327,23.81417805608117,0.828125,53.0,0.12949640287769784,54.0,0.8705035971223022,363.0,0.171875,11.0,0.4953271028037383,0.828125,0.6198830409356726,0.5705276321380659,0.9159547362110312,0.7484984127828677,0.8648648648648649,0.16623626774256273,0.8337637322574373,0.13513513513513514,0.9073518268130693,0.8648648648648649,0.8781824608559587,0.5705276321380659,0.9159547362110312,0.9519115843442829,0.7688542891151182,0.8648648648648649,0.023,0.001,0.02,0.0,20.0,0.0,22396.0,924503.0,104666.0,90.85239085239085,54.57380457380457,?,0.0,0.0,0.0,0.0,-105517.34791568191,-106001.5360278502,-106041.45378765035,-105407.30816696121,-105208.30816696121
DatasetClassiRealeseNormalized,3,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,412.0,69.0,0.0,85.65488565488566,14.345114345114345,0.0,0.5004440296822555,0.14484888696205522,0.3679322856310107,62.803899273317526,108.33154680880372,272.1308087156738,868.2654112091814,-596.1346024935076,0.565760517080403,1.805125595029483,-1.2393650779490804,53.20936379398146,0.11062237795006541,19.55286284750484,0.75,48.0,0.12709832134292565,53.0,0.8729016786570744,364.0,0.25,16.0,0.4752475247524752,0.75,0.5818181818181818,0.5194276098212203,0.904001798561151,0.7068292177614707,0.8565488565488566,0.23364717789178222,0.7663528221082178,0.14345114345114346,0.8936755651711357,0.8565488565488566,0.8693029782113848,0.5194276098212203,0.904001798561151,0.9444669473383656,0.7476217634310482,0.8565488565488566,0.015,0.001,0.01,0.0,10.0,0.0,23276.0,924503.0,104666.0,88.14968814968815,52.49480249480249,?,0.0,0.0,0.0,0.0,-112973.9256093506,-113584.066993418,-113600.89232066866,-112877.52018048558,-112650.52018048558
DatasetClassiRealeseNormalized,3,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,402.0,79.0,0.0,83.57588357588358,16.424116424116423,0.0,0.41562475970780477,0.16017870289901515,0.38404798713154714,69.45063461368323,113.07654728754105,272.1308087156738,1105.3533564502368,-833.222547734563,0.565760517080403,2.2980319260919684,-1.7322714090115656,28.151362990074617,0.058526742183107314,10.344790846334332,0.640625,41.0,0.1342925659472422,56.0,0.8657074340527577,361.0,0.359375,23.0,0.422680412371134,0.640625,0.5093167701863354,0.42859024597045453,0.8407711330935251,0.5091998815067286,0.8357588357588358,0.32942640170607795,0.670573598293922,0.16424116424116425,0.8712577627687164,0.8357588357588358,0.8492077598086393,0.42859024597045453,0.840754890889783,0.9032820160538045,0.7053450267910454,0.8357588357588358,0.019,0.0,0.02,0.0,20.0,0.0,23219.0,924503.0,104666.0,87.52598752598753,53.53430353430353,?,0.0,0.0,0.0,0.0,-109709.17640593383,-110311.07148754864,-110342.23746397912,-109625.23864661701,-109400.23864661701
DatasetClassiRealeseNormalized,3,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,406.0,75.0,0.0,84.4074844074844,15.592515592515593,0.0,0.45117220185300705,0.15921546775562195,0.3814118353713596,69.03299299978505,112.30037621216479,272.1308087156738,1084.398500529656,-812.2676918139823,0.565760517080403,2.254466737067892,-1.6887062199874892,27.540162812163192,0.05725605574254302,10.120192910953184,0.6875,44.0,0.13189448441247004,55.0,0.86810551558753,362.0,0.3125,20.0,0.4444444444444444,0.6875,0.5398773006134969,0.4667402818439293,0.864658273381295,0.5663579226211837,0.8440748440748441,0.2884693284873141,0.7115306715126859,0.15592515592515593,0.8806901948263205,0.8440748440748441,0.857400143225216,0.4667402818439293,0.864901906437428,0.9188916717962815,0.7230049832228936,0.8440748440748441,0.019,0.001,0.02,0.0,20.0,0.0,22522.0,924503.0,104666.0,87.52598752598753,53.74220374220374,?,0.0,0.0,0.0,0.0,-106275.93168797178,-106781.5313546806,-106813.41646125316,-106166.52419492204,-105963.52419492204
DatasetClassiRealeseNormalized,3,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,411.0,70.0,0.0,85.44698544698545,14.553014553014552,0.0,0.49049694328430476,0.14908454333575313,0.36314154248513547,64.64040448802308,106.92099210723337,272.1308087156738,812.9043796900875,-540.7735709744136,0.565760517080403,1.6900298954055872,-1.1242693783251843,44.28543029604756,0.09206950165498452,16.27358199722164,0.734375,47.0,0.12709832134292565,53.0,0.8729016786570744,364.0,0.265625,17.0,0.47,0.734375,0.573170731707317,0.5082555501178476,0.8832434052757794,0.6427195635285401,0.8544698544698545,0.24719317581278014,0.7528068241872199,0.14553014553014554,0.8907977147347226,0.8544698544698545,0.8671600404591419,0.5082555501178476,0.8832434052757794,0.932284281354866,0.7427257167308515,0.8544698544698545,0.012,0.0,0.01,0.0,10.0,0.0,23345.0,924503.0,104666.0,90.22869022869023,55.197505197505194,?,0.0,0.0,0.0,0.0,-107645.185906664,-108267.25018735685,-108289.48910886364,-107559.74364585955,-107330.74364585955
DatasetClassiRealeseNormalized,3,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,410.0,71.0,0.0,85.23908523908524,14.76091476091476,0.0,0.4690371429904073,0.14771965289185204,0.36881630718031166,64.04861228474343,108.59183226237255,272.1308087156738,931.1552267996075,-659.0244180839336,0.565760517080403,1.9358736523900364,-1.3701131353096332,44.635167206366525,0.09279660541864142,16.402099937534814,0.6875,44.0,0.1223021582733813,51.0,0.8776978417266187,366.0,0.3125,20.0,0.4631578947368421,0.6875,0.5534591194968552,0.4821731848809924,0.8751311450839329,0.6765196607871835,0.8523908523908524,0.2871930106642337,0.7128069893357663,0.14760914760914762,0.8836504940677289,0.8523908523908524,0.8639311808089268,0.4821731848809924,0.8751311450839329,0.9343795075038299,0.7325203443063354,0.8523908523908524,0.022,0.002,0.03,0.0,30.0,0.0,23217.0,924503.0,104666.0,89.1891891891892,53.63825363825364,?,0.0,0.0,0.0,0.0,-109174.6205288046,-109777.3986026278,-109804.39924471386,-109087.40042735176,-108862.40042735176
DatasetClassiRealeseNormalized,3,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,417.0,64.0,0.0,86.6943866943867,13.305613305613306,0.0,0.4965163063033594,0.1280341025391281,0.3341633688476341,55.51330802785836,98.38885047019072,272.1308087156738,559.3565972429391,-287.22578852726525,0.565760517080403,1.162903528571599,-0.597143011491196,76.5699073673992,0.15918899660581953,28.137169668062292,0.671875,43.0,0.10311750599520383,43.0,0.8968824940047961,374.0,0.328125,21.0,0.5,0.671875,0.5733333333333334,0.5041239994433923,0.9017161270983214,0.709266996614987,0.8669438669438669,0.29818637293907074,0.7018136270609292,0.13305613305613306,0.8873812468749178,0.8669438669438669,0.8748988321402115,0.5041239994433923,0.9017161270983214,0.9443003820244837,0.7472577996715928,0.8669438669438669,0.012,0.0,0.01,0.0,10.0,0.0,22778.0,924503.0,104666.0,91.89189189189189,54.36590436590436,?,0.0,0.0,0.0,0.0,-105514.77274528734,-106041.86408360419,-106083.75602396595,-105411.37046635084,-105200.37046635084
DatasetClassiRealeseNormalized,3,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4330.0,481.0,406.0,75.0,0.0,84.4074844074844,15.592515592515593,0.0,0.48439978847170834,0.15583319148121144,0.3724192439622175,67.56649820712397,109.65265712031835,272.1308087156738,811.1819242943345,-539.0511155786608,0.565760517080403,1.6864489070568285,-1.1206883899764257,35.067843952917165,0.07290612048423527,12.886392436938866,0.78125,50.0,0.14628297362110312,61.0,0.8537170263788969,356.0,0.21875,14.0,0.45045045045045046,0.78125,0.5714285714285714,0.5118548658331368,0.8993367805755396,0.6352022327489945,0.8440748440748441,0.2091078176959472,0.7908921823040528,0.15592515592515593,0.8940757805622671,0.8440748440748441,0.8603574041947614,0.5118548658331368,0.8994667182054772,0.9347256453916214,0.7380649845707026,0.8440748440748441,0.012,0.0,0.01,0.0,10.0,0.0,23481.0,924503.0,104666.0,88.98128898128898,55.4054054054054,?,0.0,0.0,0.0,0.0,-108563.20239418642,-109203.14085834278,-109233.36977587109,-108490.87766722504,-108257.87766722504
DatasetClassiRealeseNormalized,4,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.02604242036E7,4329.0,482.0,418.0,64.0,0.0,86.72199170124482,13.278008298755188,0.0,0.553445280833816,0.13712825370118045,0.34920528629501607,59.50283295111676,102.9081173236373,272.3366817903761,794.2846611961774,-521.9479794058013,0.565013862635635,1.6478934879588742,-1.0828796253232393,59.59823546620474,0.1236477914236613,21.884027915152064,0.84375,54.0,0.1291866028708134,54.0,0.8708133971291866,364.0,0.15625,10.0,0.5,0.84375,0.627906976744186,0.5815287829328148,0.9163800837320574,0.6973565970293806,0.8672199170124482,0.15265651988326154,0.8473434801167384,0.13278008298755187,0.9104222601903832,0.8672199170124482,0.8805150803606849,0.5815287829328148,0.9163638752258333,0.94573512905749,0.7735494479680527,0.8672199170124482,0.011,0.001,0.01,0.0,10.0,0.0,22715.0,924290.0,104879.0,90.45643153526972,54.46058091286307,?,0.0,0.0,0.0,0.0,-107121.94491946157,-107661.12237233447,-107686.6098010494,-107020.62170299175,-106811.62170299175
