loc,commentLines,nRevisions,nAuth,nFix,locAdded,maxLocAdded,avgLocAdded,churn,maxChurn,avgChurn,locTouched,changeSetSize,maxChangeSet,avgChangeSet,age,weightedAge,cyclomaticComplexity,duplication,nBranches,maxNestingDepth,nSmells,buggy
-0.558112,-0.539175,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
-0.660509,-0.458643,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
-0.666198,-0.539175,-0.402659,-0.506511,-0.337444,-0.435444,-0.471252,-0.245958,-0.450215,-0.45279,-0.251065,-0.40755,-0.390144,-0.12301,0.548249,0.235933,0.578308,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
-0.512602,-0.490856,-0.402659,-0.506511,-0.337444,-0.308796,-0.21045,0.151287,-0.295556,-0.208801,0.098893,-0.327972,-0.622601,-0.692649,-0.409624,1.052115,1.579508,-0.382471,-0.207498,-0.561978,-0.837699,-0.506661,no
0.07334,0.250039,-0.151311,0.835813,-0.337444,0.628396,0.877467,0.654463,0.495419,0.265236,0.275538,0.442799,0.507987,1.482336,0.794974,1.247999,0.851372,-0.382471,-0.207498,0.220104,0.073013,-0.46741,no
-0.569489,-0.490856,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.527974,-0.382343,-0.545912,no
-0.603622,-0.47475,-0.276985,0.164651,-0.337444,-0.533143,-0.672443,-0.558079,-0.569524,-0.641011,-0.526032,-0.464391,-0.252783,-0.200688,0.091083,1.525501,1.506087,-0.382471,-0.207498,-0.527974,-0.382343,-0.585163,no
0.357778,-0.410324,0.22571,0.835813,0.310341,-0.337744,-0.493607,-0.459713,-0.419283,-0.51553,-0.472705,-0.273404,0.138169,-0.356044,-0.322544,-0.792456,-1.068494,-0.382471,-0.207498,0.220104,0.983725,0.239106,no
-0.512602,-0.47475,0.100036,0.835813,-0.337444,-0.297941,-0.217902,-0.413935,-0.286718,-0.215772,-0.401047,-0.305235,-0.242216,-0.589079,-0.514119,0.268581,0.458987,-0.382471,-0.207498,-0.527974,-0.837699,-0.428159,no
-0.575178,-0.490856,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-0.837699,-0.545912,no
-0.632066,-0.24926,-0.276985,0.164651,-0.337444,-0.330507,-0.255159,-0.240283,-0.070194,-0.250627,0.0389,-0.212015,1.480082,3.139467,3.661336,0.366523,0.127768,-0.382471,-0.207498,-0.425963,-0.837699,-0.585163,no
-0.347628,0.201719,0.100036,0.835813,0.310341,-0.32327,-0.545767,-0.429825,-0.348582,-0.522501,-0.429044,-0.318877,-0.369011,-0.537293,-0.618614,1.966239,1.044538,0.199018,-0.207498,0.08409,0.528369,-0.46741,no
1.205403,2.392191,0.351383,0.835813,-0.337444,3.085359,4.543599,1.059274,4.127715,4.23878,0.988785,2.68008,0.191,-0.278366,-0.378524,-0.825103,-0.875426,1.361996,-0.207498,0.764161,0.983725,2.476406,no
-0.216786,-0.458643,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.425963,-0.382343,-0.388908,no
-0.216786,-0.442537,-0.276985,0.164651,-0.337444,-0.384785,-0.366932,-0.325407,-0.383933,-0.355194,-0.316058,-0.373445,-0.252783,-0.200688,0.091083,1.019468,0.581102,-0.382471,-0.207498,-0.561978,-0.837699,-0.46741,no
-0.609311,-0.47475,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-0.837699,-0.428159,no
-0.688953,-0.394218,-0.402659,-0.506511,-0.337444,-0.42097,-0.441446,-0.200558,-0.43254,-0.424906,-0.21107,-0.398455,-0.453541,-0.278366,0.287011,-1.151576,-1.123732,-0.382471,-0.207498,-0.49397,-1.293055,-0.585163,no
-0.15421,-0.362005,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.289949,0.073013,-0.310406,no
-0.307806,-0.490856,-0.276985,-0.506511,-0.337444,-0.529525,-0.672443,-0.552404,-0.556268,-0.634039,-0.511034,-0.453023,-0.580336,-0.79622,-0.583782,-1.167899,-1.143756,-0.382471,-0.207498,-0.561978,-0.382343,-0.585163,no
1.523974,2.633787,2.99053,3.520459,1.605912,1.634339,-0.016712,-0.320542,0.804739,-0.341252,-0.419617,1.588723,2.029527,1.482336,-0.523138,1.378588,0.960753,0.199018,0.397849,1.580246,0.528369,0.749367,no
-0.603622,-0.458643,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.527974,-0.382343,-0.585163,no
-0.24523,-0.168728,0.602731,2.178136,0.634234,0.074765,0.415475,-0.350629,0.133073,0.376774,-0.353275,-0.007386,0.52912,-0.148903,-0.346733,1.362264,1.489989,-0.382471,-0.207498,-0.153935,0.528369,-0.153403,no
0.084718,0.668805,0.351383,0.835813,0.310341,0.682673,1.175527,-0.017339,0.742875,1.08783,-0.105369,0.392778,0.86724,1.482336,0.019553,1.003144,1.376844,-0.382471,-0.207498,0.220104,0.528369,0.160604,no
0.44311,0.040655,0.728404,1.506974,0.634234,0.215887,0.132318,-0.327677,-0.211597,-0.397021,-0.449042,0.292737,0.085337,-0.356044,-0.588136,-0.057892,-0.37605,1.943486,-0.207498,0.730157,2.349794,1.573636,no
-0.523979,-0.47475,0.22571,1.506974,-0.337444,-0.290704,-0.217902,-0.435122,-0.282299,-0.215772,-0.421045,-0.293867,-0.125988,-0.589079,-0.50396,0.970497,1.18904,-0.382471,-0.207498,-0.527974,-0.837699,-0.428159,no
-0.461403,-0.539175,-0.276985,0.164651,-0.337444,-0.489721,-0.605379,-0.489979,-0.50766,-0.550386,-0.456041,-0.38254,0.10647,0.705555,0.831257,1.29697,1.766912,-0.382471,-0.207498,-0.39196,0.073013,-0.46741,no
-0.683264,-0.394218,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
-0.393138,-0.120409,-0.402659,-0.506511,-0.337444,-0.138726,0.13977,0.68473,-0.087869,0.118843,0.568836,-0.22111,-0.622601,-0.692649,-0.409624,-0.906721,-0.823372,-0.382471,-0.207498,-0.153935,0.073013,-0.428159,no
-0.415893,-0.02377,0.728404,0.835813,-0.337444,-0.030171,-0.292417,-0.404856,-0.286718,-0.550386,-0.46604,0.040361,-0.073156,-0.589079,-0.653446,1.966239,2.083935,-0.382471,-0.207498,-0.289949,-0.382343,-0.428159,no
-0.023369,-0.490856,0.477057,1.506974,0.958127,-0.08083,-0.314771,-0.384993,-0.229273,-0.383079,-0.433543,-0.071048,1.173661,1.482336,0.058428,1.378588,1.286885,-0.382471,-0.207498,-0.39196,0.073013,-0.46741,no
-0.637754,-0.539175,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
-0.114389,-0.200941,1.231099,1.506974,-0.013552,-0.066356,-0.270062,-0.458362,0.199356,-0.034522,-0.406047,0.140402,2.790297,1.482336,0.109742,1.247999,1.007447,-0.382471,-0.207498,-0.357956,0.073013,-0.114152,no
-0.347628,-0.313686,-0.402659,-0.506511,-0.013552,-0.164056,0.087609,0.605281,-0.118801,0.070045,0.498844,-0.237025,-0.73883,-0.977469,-0.88856,-0.612896,-0.46294,0.780507,-0.207498,0.152097,0.528369,-0.192654,no
-0.165587,-0.378111,-0.276985,0.164651,-0.337444,-0.507814,-0.642637,-0.518354,-0.560687,-0.627068,-0.516033,-0.428013,-0.073156,-0.148903,0.46117,1.003144,0.244223,-0.382471,-0.207498,-0.289949,0.073013,-0.310406,no
-0.023369,-0.490856,0.477057,1.506974,0.958127,-0.08083,-0.314771,-0.384993,-0.229273,-0.383079,-0.433543,-0.071048,1.173661,1.482336,0.058428,1.247999,1.126465,-0.382471,-0.207498,-0.39196,0.073013,-0.46741,no
-0.512602,-0.490856,-0.402659,-0.506511,-0.337444,-0.308796,-0.21045,0.151287,-0.295556,-0.208801,0.098893,-0.327972,-0.622601,-0.692649,-0.409624,-0.31907,-0.102508,-0.382471,-0.207498,-0.561978,-0.837699,-0.506661,no
0.48862,0.169507,1.482446,2.178136,0.634234,0.404049,0.132318,-0.379318,-0.109964,-0.397021,-0.465415,0.485998,1.617443,1.482336,-0.322544,1.329617,0.934174,1.943486,-0.207498,0.764161,2.349794,0.984873,no
-0.347628,-0.313686,-0.402659,-0.506511,-0.013552,-0.164056,0.087609,0.605281,-0.118801,0.070045,0.498844,-0.237025,-0.73883,-0.977469,-0.88856,1.052115,1.579508,0.780507,-0.207498,0.152097,0.528369,-0.192654,no
1.444331,-0.039877,-0.151311,0.835813,-0.337444,1.402755,2.703082,1.464086,4.163066,3.088544,3.041872,1.966151,1.554046,3.139467,2.231783,0.366523,0.093249,3.106464,-0.207498,1.682257,1.894438,1.338131,no
-0.085945,0.572167,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,0.780507,-0.207498,0.288111,0.528369,-0.03565,no
0.016453,-0.055983,-0.402659,-0.506511,-0.337444,0.13628,0.706083,1.547318,0.247963,0.648648,1.328745,-0.048312,-0.495806,-0.381937,0.112852,0.856232,1.33922,-0.382471,-0.207498,-0.323953,0.983725,-0.231905,no
-0.688953,-0.539175,-0.402659,-0.506511,-0.337444,-0.457155,-0.515961,-0.314057,-0.476728,-0.494617,-0.311058,-0.421192,-0.390144,-0.12301,0.548249,0.105344,0.418116,-0.382471,-0.207498,-0.561978,-0.837699,-0.545912,no
-0.592244,-0.539175,-0.402659,-0.506511,-0.337444,-0.392022,-0.381835,-0.10976,-0.397189,-0.369137,-0.13108,-0.380266,-0.390144,-0.12301,0.548249,0.888879,1.379268,-0.382471,-0.207498,-0.425963,0.528369,-0.46741,no
-0.592244,-0.539175,-0.402659,-0.506511,-0.337444,-0.392022,-0.381835,-0.10976,-0.397189,-0.369137,-0.13108,-0.380266,-0.390144,-0.12301,0.548249,0.235933,0.578308,-0.382471,-0.207498,-0.425963,0.528369,-0.46741,no
-0.626377,-0.47475,-0.402659,-0.506511,-0.337444,-0.536762,-0.679894,-0.563753,-0.569524,-0.641011,-0.521033,-0.468939,-0.421843,-0.200688,0.41763,-0.710838,-0.583084,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
-0.677576,-0.47475,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
0.94372,-0.297579,-0.151311,0.164651,-0.337444,0.856362,2.151672,0.89281,1.109639,2.001048,0.738816,0.413241,0.645348,1.482336,0.983646,0.644024,1.062745,0.199018,-0.207498,0.492132,1.894438,1.338131,no
-0.370383,-0.523069,-0.402659,-0.506511,-0.337444,-0.160437,0.095061,0.61663,-0.114383,0.077016,0.508843,-0.234752,0.455156,1.948404,4.031423,-0.988339,-0.923492,-0.382471,-0.207498,-0.39196,0.073013,-0.231905,no
-0.603622,-0.47475,-0.402659,-0.506511,-0.337444,-0.536762,-0.679894,-0.563753,-0.565105,-0.634039,-0.511034,-0.466665,-0.421843,-0.200688,0.41763,-0.939369,-0.86342,-0.382471,-0.207498,-0.561978,-1.293055,-0.545912,no
-0.302118,0.233932,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,0.199018,-0.207498,-0.051924,0.528369,-0.349657,no
-0.683264,-0.297579,-0.402659,-0.506511,-0.337444,-0.39564,-0.389286,-0.121109,-0.401608,-0.376108,-0.141079,-0.38254,-0.495806,-0.381937,0.112852,0.448141,0.83862,-0.382471,-0.207498,-0.561978,-1.293055,-0.506661,no
-0.347628,-0.281473,-0.276985,0.164651,-0.337444,-0.131489,0.132318,0.071838,-0.087869,0.111871,0.018902,-0.212015,0.317795,1.482336,1.266654,1.199028,1.669265,-0.382471,-0.207498,-0.255946,0.073013,-0.388908,no
-0.296429,0.298358,-0.151311,0.164651,-0.337444,0.067528,0.534699,0.068055,0.901953,0.516197,0.582168,0.28819,1.564612,3.139467,2.246296,0.366523,0.112,-0.382471,-0.207498,-0.459967,-0.382343,-0.231905,no
-0.222475,-0.104302,-0.402659,-0.506511,-0.337444,-0.030171,0.363314,1.025225,0.044696,0.327976,0.8688,-0.1529,-0.495806,-0.381937,0.112852,0.546083,0.958764,-0.382471,-0.207498,-0.221942,1.439081,-0.231905,no
-0.211098,-0.088196,-0.402659,-0.506511,-0.337444,-0.00846,0.408023,1.093324,0.071209,0.369803,0.928793,-0.139258,-0.495806,-0.381937,0.112852,0.268581,0.618356,-0.382471,-0.207498,-0.323953,0.983725,-0.388908,no
-0.677576,-0.281473,-0.276985,0.164651,-0.337444,-0.225571,-0.35948,-0.07571,-0.383933,-0.348223,-0.316058,-0.17791,0.518553,1.482336,1.680281,0.268581,-0.142556,-0.382471,-0.207498,-0.425963,-1.293055,-0.585163,no
-0.643443,-0.458643,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
-0.603622,0.298358,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.289949,-0.382343,-0.506661,no
2.371598,-0.136515,-0.402659,-0.506511,-0.337444,1.652432,3.828257,6.302903,2.099462,3.569552,5.518241,0.904352,-0.495806,-0.381937,0.112852,0.268581,0.618356,0.199018,0.397849,0.458129,1.439081,1.691389,no
-0.302118,-0.329792,-0.276985,0.164651,-0.337444,-0.511432,-0.635185,-0.524029,-0.467891,-0.508559,-0.411046,-0.384813,-0.073156,-0.148903,0.46117,1.003144,-0.520904,-0.382471,-0.207498,-0.459967,0.073013,-0.074901,no
0.198493,-0.47475,-0.276985,0.164651,-0.337444,-0.525906,-0.664991,-0.546729,-0.565105,-0.634039,-0.521033,-0.453023,-0.157686,-0.200688,0.287011,0.056373,0.182834,-0.382471,0.397849,0.016083,0.528369,0.121353,no
-0.506913,-0.394218,-0.402659,-0.506511,-0.337444,-0.254519,-0.098678,0.321535,-0.229273,-0.104234,0.248874,-0.293867,-0.622601,-0.692649,-0.409624,-0.67819,-0.543036,-0.382471,-0.207498,-0.527974,-0.837699,-0.428159,no
-0.603622,0.298358,-0.402659,-0.506511,-0.337444,-0.536762,-0.679894,-0.563753,-0.136477,0.04216,0.458849,-0.24612,-0.675433,-0.822113,-0.627322,-0.759808,-0.643156,-0.382471,-0.207498,-0.289949,-0.382343,-0.506661,no
-0.660509,-0.426431,-0.276985,0.164651,-0.337444,-0.392022,-0.396738,-0.336757,-0.397189,-0.383079,-0.331056,-0.371171,0.518553,1.482336,1.680281,0.448141,0.682979,-0.382471,-0.207498,-0.49397,-0.837699,-0.545912,no
-0.688953,-0.426431,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
-0.47278,-0.24926,-0.402659,-0.506511,-0.337444,-0.221952,-0.031615,0.423683,-0.189503,-0.041493,0.338864,-0.273404,-0.696565,-0.873898,-0.714401,-0.302747,-0.082484,-0.382471,-0.207498,-0.289949,0.528369,-0.388908,no
-0.438648,-0.458643,-0.402659,-0.506511,-0.337444,-0.243663,-0.076324,0.355584,-0.216016,-0.08332,0.278871,-0.287046,-0.538071,-0.485508,-0.061306,-0.612896,-0.46294,-0.382471,-0.207498,-0.425963,-0.382343,-0.46741,no
-0.654821,-0.104302,-0.402659,-0.506511,-0.337444,-0.305178,-0.202999,0.162637,-0.291137,-0.201829,0.108891,-0.325698,-0.052024,0.705555,1.941519,-1.118929,-1.083684,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
0.244003,-0.281473,-0.025638,0.164651,-0.337444,0.436615,0.288799,0.199524,0.429136,0.258265,0.0364,0.235896,0.264964,0.317165,0.112852,-0.221128,-0.504727,0.780507,-0.207498,0.458129,-0.382343,0.082102,no
-0.432959,-0.490856,0.602731,1.506974,0.310341,-0.207478,-0.515961,-0.448994,-0.193922,-0.508559,-0.435488,-0.161995,1.025733,1.482336,-0.119359,1.83565,1.769883,-0.382471,-0.207498,-0.39196,0.983725,-0.310406,no
-0.683264,-0.345898,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
-0.643443,-0.47475,-0.276985,0.164651,-0.337444,-0.533143,-0.672443,-0.558079,-0.569524,-0.641011,-0.526032,-0.464391,-0.252783,-0.200688,0.091083,1.525501,1.506087,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
-0.262296,-0.152622,-0.402659,-0.506511,-0.337444,-0.08083,0.258993,0.866327,-0.017168,0.230381,0.728817,-0.184731,-0.73883,-0.977469,-0.88856,-1.102605,-1.06366,0.780507,-0.207498,-0.221942,0.073013,0.278357,no
-0.302118,-0.329792,-0.276985,0.164651,-0.337444,-0.511432,-0.635185,-0.524029,-0.467891,-0.508559,-0.411046,-0.384813,-0.073156,-0.148903,0.46117,1.133733,-0.360712,-0.382471,-0.207498,-0.459967,0.073013,-0.074901,no
-0.029057,-0.442537,-0.276985,0.164651,-0.337444,0.042199,0.512344,0.344234,0.137492,0.467399,0.273871,-0.105153,-0.23165,-0.148903,0.134622,-0.253776,-0.02378,-0.382471,-0.207498,0.08409,0.528369,-0.153403,no
0.198493,-0.47475,-0.402659,-0.506511,-0.337444,-0.529525,-0.664991,-0.541054,-0.565105,-0.634039,-0.511034,-0.45757,-0.421843,-0.200688,0.41763,-0.710838,-0.583084,-0.382471,0.397849,0.016083,0.528369,0.121353,no
-0.171276,-0.523069,-0.402659,-0.506511,-0.337444,-0.051882,0.318605,0.957126,0.018183,0.28615,0.808807,-0.166542,-0.633168,-0.718542,-0.453163,-0.988339,-0.923492,-0.382471,-0.207498,-0.39196,-0.382343,-0.428159,no
-0.666198,-0.233154,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
-0.666198,-0.233154,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
-0.597933,-0.410324,-0.276985,0.164651,-0.337444,-0.500577,-0.612831,-0.507004,-0.538592,-0.592213,-0.491037,-0.443928,-0.48524,-0.666757,-0.387854,-0.286423,-0.129207,-0.382471,-0.207498,-0.49397,-0.837699,-0.545912,no
-0.614999,0.185613,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
-0.194031,0.040655,2.110814,2.178136,0.310341,0.118187,-0.098678,-0.465929,-0.269042,-0.508559,-0.498179,0.217706,2.779731,1.482336,-0.239612,1.966239,1.768447,-0.382471,-0.207498,-0.425963,-0.382343,-0.310406,no
-0.324873,-0.47475,-0.402659,-0.506511,-0.337444,-0.529525,-0.664991,-0.541054,-0.573943,-0.647982,-0.531032,-0.462118,-0.421843,-0.200688,0.41763,-1.086281,-1.043636,-0.382471,1.003197,-0.39196,-0.382343,-0.46741,no
-0.393138,-0.490856,-0.402659,-0.506511,-0.337444,-0.225571,-0.039066,0.412333,-0.193922,-0.048465,0.328865,-0.275678,-0.622601,-0.692649,-0.409624,0.986821,1.499412,-0.382471,-0.207498,-0.289949,-0.382343,-0.545912,no
-0.649132,-0.47475,-0.402659,-0.506511,-0.337444,-0.399259,-0.396738,-0.132459,-0.406027,-0.383079,-0.151077,-0.384813,-0.717698,-0.925683,-0.801481,-0.563925,-0.402868,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
0.152983,0.55606,0.100036,0.164651,0.634234,-0.069975,-0.135935,-0.270927,-0.176247,-0.299425,-0.351053,-0.089238,-0.40071,-0.563186,-0.644738,0.448141,0.282477,0.199018,-0.207498,0.1861,0.983725,0.003601,no
0.3976,-0.47475,-0.151311,0.835813,-0.337444,-0.482484,-0.605379,-0.507004,-0.569524,-0.641011,-0.527699,-0.400729,0.191,-0.148903,0.359577,1.019468,0.874146,-0.382471,2.819239,-0.017921,0.073013,0.199855,no
-0.267985,-0.47475,-0.402659,-0.506511,-0.337444,-0.533143,-0.672443,-0.552404,-0.565105,-0.634039,-0.511034,-0.462118,-0.052024,0.705555,1.941519,-1.118929,-1.083684,-0.382471,-0.207498,-0.153935,0.528369,0.042852,no
-0.677576,-0.345898,-0.402659,-0.506511,-0.337444,-0.402877,-0.404189,-0.143809,-0.410446,-0.39005,-0.161076,-0.387087,-0.495806,-0.381937,0.112852,-0.368041,-0.16258,-0.382471,-0.207498,-0.527974,-1.293055,-0.585163,no
-0.535357,-0.362005,-0.402659,-0.506511,-0.337444,-0.283467,-0.15829,0.230736,-0.264624,-0.160003,0.168884,-0.312056,-0.559204,-0.537293,-0.148386,-0.906721,-0.823372,-0.382471,-0.207498,-0.459967,-0.382343,-0.545912,no
-0.609311,-0.539175,-0.276985,0.164651,-0.337444,-0.388403,-0.381835,-0.331082,-0.397189,-0.369137,-0.331056,-0.375719,0.624216,1.482336,1.897979,0.105344,0.376161,-0.382471,-0.207498,-0.561978,-0.837699,-0.506661,no
-0.029057,-0.442537,-0.276985,0.164651,-0.337444,0.042199,0.512344,0.344234,0.137492,0.467399,0.273871,-0.105153,-0.23165,-0.148903,0.134622,-0.13951,0.116388,-0.382471,-0.207498,0.08409,0.528369,-0.153403,no
-0.029057,-0.265366,0.351383,0.835813,-0.337444,-0.2509,-0.255159,-0.435662,-0.299974,-0.278512,-0.442471,-0.243846,1.384986,1.482336,0.324331,1.329617,0.558885,-0.382471,-0.207498,0.152097,0.528369,0.082102,no
-0.273674,-0.200941,1.985141,2.178136,0.310341,-0.001223,-0.232805,-0.479765,-0.23811,-0.529473,-0.493036,0.065371,2.473309,1.482336,-0.26812,1.966239,1.94308,-0.382471,-0.207498,-0.49397,0.073013,-0.349657,no
-0.575178,-0.055983,-0.402659,-0.506511,-0.337444,-0.247282,-0.083775,0.344234,-0.220435,-0.090291,0.268872,-0.28932,-0.73883,-0.977469,-0.88856,-0.776132,-0.66318,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
-0.632066,-0.24926,-0.025638,0.164651,-0.337444,-0.287085,-0.337126,-0.367969,-0.273461,-0.32731,-0.361052,-0.312056,0.455156,1.482336,0.308781,1.084763,1.473095,-0.382471,-0.207498,-0.49397,-0.837699,-0.545912,no
-0.233853,-0.539175,-0.276985,0.164651,-0.337444,-0.08083,0.24409,0.151287,-0.021587,0.216438,0.093893,-0.182458,0.624216,1.482336,1.897979,0.75829,1.198264,0.780507,-0.207498,-0.221942,0.073013,0.003601,no
-0.47278,-0.362005,-0.276985,0.164651,0.310341,-0.515051,-0.65754,-0.529704,-0.565105,-0.641011,-0.521033,-0.448476,-0.707131,-0.951576,-0.84502,0.333875,0.628368,-0.382471,-0.207498,-0.357956,-0.382343,-0.231905,no
-0.671887,-0.345898,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.561978,-1.293055,-0.585163,no
-0.683264,-0.345898,-0.528332,-1.177673,-0.337444,-0.536762,-0.679894,-0.563753,-0.573943,-0.647982,-0.531032,-0.471212,-0.749396,-1.003361,-0.9321,-1.184223,-1.16378,-0.382471,-0.207498,-0.459967,-1.293055,-0.585163,no
-0.677576,-0.281473,-0.276985,0.164651,-0.337444,-0.225571,-0.35948,-0.07571,-0.383933,-0.348223,-0.316058,-0.17791,0.518553,1.482336,1.680281,0.317552,-0.082484,-0.382471,-0.207498,-0.425963,-1.293055,-0.585163,no
0.659282,-0.152622,-0.276985,0.164651,-0.337444,0.660962,1.756743,1.314646,0.87544,1.631578,1.108771,0.28819,0.624216,1.482336,1.897979,0.644024,1.060443,0.199018,0.397849,0.458129,1.439081,1.29888,no
-0.666198,-0.539175,-0.402659,-0.506511,-0.337444,-0.435444,-0.471252,-0.245958,-0.450215,-0.45279,-0.251065,-0.40755,-0.390144,-0.12301,0.548249,0.137992,0.458164,-0.382471,-0.207498,-0.561978,-0.837699,-0.585163,no
0.198493,-0.297579,0.602731,0.164651,-0.337444,0.461945,0.653922,-0.215692,1.286393,0.808984,-0.06331,0.781574,2.314816,3.139467,0.470845,1.199028,0.595715,0.199018,-0.207498,-0.085928,0.528369,0.042852,no
-0.046124,-0.168728,1.231099,0.835813,0.958127,-0.069975,-0.284965,-0.459173,-0.096707,-0.278512,-0.453898,-0.098332,1.606877,0.705555,-0.238575,-0.057892,-0.146097,-0.382471,-0.207498,-0.39196,0.073013,-0.114152,no
-0.586556,-0.394218,-0.276985,-0.506511,-0.337444,-0.308796,-0.21045,-0.206233,-0.273461,-0.208801,-0.191073,-0.316604,-0.305614,-0.278366,-0.017767,-0.67819,-0.556287,-0.382471,-0.207498,-0.561978,-0.837699,-0.388908,no
-0.188343,-0.345898,-0.402659,-0.506511,-0.337444,-0.012079,0.400572,1.081974,0.06679,0.362832,0.918794,-0.141532,-0.210518,0.317165,1.288424,-1.053634,-1.003588,-0.382471,-0.207498,-0.289949,0.073013,0.356859,no
-0.262296,-0.265366,-0.402659,-0.506511,-0.337444,-0.536762,-0.679894,-0.563753,-0.003911,0.251294,0.758813,-0.17791,-0.675433,-0.822113,-0.627322,-1.102605,-1.06366,-0.382471,1.003197,-0.357956,0.073013,-0.349657,no
