loc,commentLines,nRevisions,nAuth,nFix,locAdded,maxLocAdded,avgLocAdded,churn,maxChurn,avgChurn,locTouched,changeSetSize,maxChangeSet,avgChangeSet,age,weightedAge,cyclomaticComplexity,duplication,nBranches,maxNestingDepth,nSmells,buggy
6.690842,5.438079,2.639057,1.609438,1.098612,6.628041,5.793014,4.07884,6.089045,5.55296,3.550943,7.04316,5.303305,4.204693,2.796343,3.951244,3.034776,2.197225,0.693147,4.976734,1.94591,4.691348,no
4.997212,5.411646,2.397895,1.386294,0,7.221836,6.553933,4.925803,7.234898,6.553933,4.938781,7.752335,5.043425,3.951244,2.797281,4.532599,4.210693,0,0,2.833213,1.791759,2.079442,no
1.791759,3.295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,0.693147,0,no
5.605802,5.135798,2.890372,1.609438,1.098612,7.334329,5.991465,4.511506,7.575585,6.306275,4.750543,8.007034,5.843544,5.081404,3.055665,4.997212,4.562615,0,0,3.367296,2.079442,3.178054,no
1.94591,3.332205,0.693147,0.693147,0,3.637586,3.637586,3.637586,3.637586,3.637586,3.637586,3.637586,2.772589,2.772589,2.772589,4.204693,4.204693,0,0,1.098612,0.693147,0,no
4.787492,3.218876,1.098612,1.098612,0,5.117994,5.117994,4.430817,5.123964,5.117994,4.436752,5.123964,3.912023,3.526361,3.238678,3.295837,3.293394,0,0,3.091042,1.94591,2.564949,no
3.988984,2.890372,0.693147,0.693147,0,4.477337,4.477337,4.477337,4.477337,4.477337,4.477337,4.477337,2.484907,2.484907,2.484907,4.276666,4.276666,0,0,1.94591,1.791759,1.386294,no
5.641907,3.988984,3.433987,1.791759,1.791759,6.510258,4.795791,3.151311,5.648974,4.077537,2.345006,7.045777,5.476464,4.574711,2.18979,5.062595,4.832663,1.386294,0,4.394449,1.94591,4.043051,no
2.995732,3.091042,1.098612,1.098612,0,0.693147,0.693147,0.405465,0.693147,0.693147,0.405465,1.386294,3.871201,3.465736,3.198673,4.875197,4.588363,0,0,1.386294,1.386294,0,no
3.850148,2.890372,0.693147,0.693147,0,4.248495,4.248495,4.248495,4.248495,4.248495,4.248495,4.248495,3.555348,3.555348,3.555348,4.532599,4.532599,0.693147,0,2.772589,2.079442,1.386294,no
3.332205,2.890372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0,no
4.70953,4.465908,0.693147,0.693147,0,0,0,0,5.351858,5.351858,5.351858,5.351858,2.079442,2.079442,2.079442,3.988984,3.988984,1.098612,0,3.332205,1.791759,2.70805,no
4.007333,2.890372,0.693147,0.693147,0,4.418841,4.418841,4.418841,4.418841,4.418841,4.418841,4.418841,4.744932,4.744932,4.744932,2.564949,2.564949,0,0,1.386294,1.791759,0,no
1.791759,3.496508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609438,0.693147,0,no
6.520621,5.01728,2.564949,1.791759,0,5.883322,5.187386,3.428596,4.65396,4.219508,2.268684,6.466145,5.420535,4.574711,2.983153,5.225747,4.928111,1.791759,1.098612,4.465908,2.397895,4.532599,no
4.290459,3.433987,1.098612,1.098612,0,2.079442,1.94591,1.504077,3.218876,3.044522,2.564949,3.663562,4.174387,3.526361,3.496508,5.164786,4.2919,0,0,1.791759,1.609438,2.639057,no
2.833213,3.091042,0.693147,0.693147,0,3.828641,3.828641,3.828641,3.828641,3.828641,3.828641,3.828641,2.772589,2.772589,2.772589,4.955827,4.955827,0,0,1.098612,1.098612,0.693147,no
4.442651,3.526361,1.098612,1.098612,0,4.127134,3.850148,3.449988,3.7612,3.688879,3.091042,4.394449,3.583519,3.465736,2.917771,4.343805,3.997742,0,0.693147,2.639057,1.609438,2.833213,no
3.637586,4.025352,0.693147,0.693147,0,4.624973,4.624973,4.624973,4.624973,4.624973,4.624973,4.624973,2.079442,2.079442,2.079442,4.532599,4.532599,0,0,2.197225,1.386294,1.791759,no
3.828641,3.332205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94591,1.386294,1.098612,no
3.663562,3.988984,2.70805,1.609438,1.791759,6.224558,5.945421,3.610918,6.09357,5.783825,3.483435,6.447306,5.225747,4.204693,2.654247,5.049856,4.339633,0,0,1.098612,1.098612,0.693147,no
4.382027,3.091042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70805,1.791759,2.833213,no
1.791759,3.295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
5.488938,3.73767,1.098612,1.098612,0,5.805135,5.793014,5.114995,5.796058,5.793014,5.105945,5.814131,4.875197,4.574711,4.189655,4.85203,4.8448,0.693147,0.693147,3.496508,2.079442,3.89182,no
5.231109,4.406719,1.098612,1.098612,0,5.755742,5.746203,5.065755,5.749393,5.746203,5.059425,5.762051,4.584967,4.574711,3.901973,5.062595,5.05518,0,0,3.295837,1.94591,3.465736,no
4.219508,2.890372,1.386294,1.098612,0.693147,3.931826,3.465736,2.87168,3.637586,3.295837,2.590267,4.158883,4.727388,4.574711,3.64632,3.78419,3.563478,0,0,1.386294,1.386294,0.693147,no
4.465908,3.806662,0.693147,0.693147,0,4.94876,4.94876,4.94876,4.94876,4.94876,4.94876,4.94876,3.218876,3.218876,3.218876,3.931826,3.931826,0,0,2.564949,2.079442,2.302585,no
2.70805,2.890372,0.693147,0.693147,0,3.526361,3.526361,3.526361,3.526361,3.526361,3.526361,3.526361,3.555348,3.555348,3.555348,3.135494,3.135494,0,0,1.609438,1.609438,0,no
3.465736,2.890372,0.693147,0.693147,0,1.791759,1.791759,1.791759,1.791759,1.791759,1.791759,1.791759,2.397895,2.397895,2.397895,4.787492,4.787492,0,0,1.098612,1.098612,0,no
3.688879,3.7612,1.098612,1.098612,0,4.553877,4.553877,3.871201,5.241747,4.553877,4.553877,5.241747,5.356586,5.081404,4.668145,4.564348,4.174387,0,0,1.791759,1.386294,1.386294,no
6.066108,4.65396,1.94591,1.791759,0,3.044522,2.70805,1.466337,6.375025,6.368187,4.591747,6.434547,5.293305,4.574711,3.526361,5.030438,2.618405,1.098612,0.693147,4.127134,1.94591,4.025352,no
4.204693,3.091042,0.693147,0.693147,0,1.609438,1.609438,1.609438,1.098612,1.098612,1.098612,1.94591,3.465736,3.465736,3.465736,3.401197,3.401197,0,1.098612,1.791759,1.386294,1.609438,no
3.970292,3.044522,0.693147,0.693147,0,4.406719,4.406719,4.406719,4.406719,4.406719,4.406719,4.406719,3.044522,3.044522,3.044522,3.583519,3.583519,0,0,2.484907,1.386294,1.609438,no
1.94591,3.401197,0.693147,0.693147,0,3.637586,3.637586,3.637586,3.637586,3.637586,3.637586,3.637586,3.218876,3.218876,3.218876,1.098612,1.098612,0,0,1.386294,0.693147,0,no
3.912023,3.044522,2.302585,1.609438,1.098612,4.521789,3.135494,2.407946,4.465908,3.044522,2.356652,4.919981,5.129899,4.574711,2.978925,5.030438,4.742371,0,0,2.079442,1.94591,2.079442,no
5.273,3.135494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147,0.693147,3.044522,1.609438,3.091042,no
3.970292,3.912023,2.397895,1.386294,0,4.94876,3.970292,2.70805,4.189655,2.70805,2.014903,5.420535,4.174387,2.833213,2.00148,5.267858,5.094922,0,0,2.397895,1.386294,1.609438,no
3.433987,3.433987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759,1.386294,1.386294,no
3.78419,4.110874,0.693147,0.693147,0,4.779123,4.779123,4.779123,4.779123,4.779123,4.779123,4.779123,3.218876,3.218876,3.218876,4.49981,4.49981,0,0,1.386294,1.098612,0.693147,no
4.543295,3.135494,1.386294,1.098612,0,3.496508,3.258097,2.456736,3.044522,2.70805,2.036882,4.290459,4.356709,4.204693,3.283414,3.931826,3.873802,0,0,1.94591,1.386294,0,no
1.791759,3.496508,0.693147,0.693147,0,3.688879,3.688879,3.688879,3.688879,3.688879,3.688879,3.688879,3.218876,3.218876,3.218876,4.836282,4.836282,0,0,1.098612,0.693147,1.098612,no
1.94591,3.091042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
4.59512,2.890372,1.098612,1.098612,0,4.890349,4.882802,4.204693,4.882802,4.882802,4.197202,4.89784,4.875197,4.574711,4.189655,4.406719,4.398618,0.693147,0,3.135494,1.609438,2.564949,no
1.94591,2.890372,0.693147,0.693147,0,3.332205,3.332205,3.332205,3.332205,3.332205,3.332205,3.332205,4.744932,4.744932,4.744932,2.564949,2.564949,0,0,1.098612,0.693147,0,no
3.091042,2.890372,0.693147,0.693147,0,3.713572,3.713572,3.713572,3.713572,3.713572,3.713572,3.713572,3.555348,3.555348,3.555348,4.787492,4.787492,0,0,1.94591,1.791759,1.386294,no
2.302585,3.091042,1.098612,1.098612,0,0.693147,0.693147,0.405465,0.693147,0.693147,0.405465,1.386294,3.871201,3.465736,3.198673,5.117994,4.900324,0,0,1.098612,1.098612,0,no
4.219508,3.295837,0.693147,0.693147,0,4.672829,4.672829,4.672829,4.672829,4.672829,4.672829,4.672829,2.564949,2.564949,2.564949,4.890349,4.890349,0,0,1.609438,1.386294,1.386294,no
3.332205,3.091042,1.386294,1.098612,1.098612,4.174387,3.89182,3.10608,4.143135,3.89182,3.075775,4.204693,2.833213,2.564949,1.845827,5.220356,5.143788,0,0,1.386294,1.386294,0.693147,no
3.78419,3.044522,1.386294,1.098612,0,4.465908,4.234107,3.390024,4.521789,4.234107,3.444682,4.543295,4.762174,4.204693,3.680511,5.303305,5.208898,0,0,1.098612,1.098612,0,no
4.70048,3.135494,1.94591,1.791759,0,4.276666,3.401197,2.552046,3.970292,3.332205,2.268684,4.672829,5.049856,4.574711,3.289645,5.192957,4.860982,0.693147,0,2.772589,1.791759,1.386294,no
1.791759,3.295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
4.043051,3.78419,0.693147,0.693147,0,4.70953,4.70953,4.70953,4.70953,4.70953,4.70953,4.70953,2.564949,2.564949,2.564949,3.465736,3.465736,0,0,2.70805,1.609438,1.609438,no
2.397895,4.189655,0.693147,0.693147,0,1.098612,1.098612,1.098612,0.693147,0.693147,0.693147,1.386294,2.564949,2.564949,2.564949,3.951244,3.951244,0,0,2.302585,0.693147,0,no
4.564348,3.526361,1.609438,1.098612,1.098612,3.663562,2.890372,2.351375,3.295837,2.564949,2.014903,4.007333,3.583519,3.258097,2.277267,2.564949,2.434263,0.693147,0,2.639057,2.397895,3.091042,no
2.944439,4.26268,1.098612,1.098612,0,4.682131,4.248495,3.998201,4.682131,4.248495,3.998201,4.682131,3.367296,2.772589,2.70805,3.367296,3.317071,0,0,1.609438,0.693147,2.772589,no
6.165418,2.944439,0.693147,0.693147,0,0,0,0,6.265301,6.265301,6.265301,6.265301,2.079442,2.079442,2.079442,3.295837,3.295837,2.079442,0.693147,4.430817,1.94591,4.65396,no
4.189655,3.401197,1.791759,1.098612,0,2.302585,1.609438,1.029619,1.94591,1.098612,0.788457,2.833213,4.143135,3.258097,2.595255,4.248495,4.069027,0.693147,0,2.639057,1.791759,1.94591,no
2.995732,3.135494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,1.386294,0,no
3.73767,3.367296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197225,1.386294,2.302585,no
2.564949,3.091042,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,3.401197,3.401197,0,0,1.098612,1.098612,0,no
5.030438,4.454347,1.94591,1.386294,1.386294,4.89784,4.304065,3.142714,4.521789,3.931826,2.782952,5.170484,4.867534,4.574711,3.113515,5.043425,4.823135,0.693147,0,3.218876,1.94591,2.772589,no
4.382027,3.73767,0.693147,0.693147,0,4.844187,4.844187,4.844187,4.844187,4.844187,4.844187,4.844187,0.693147,0.693147,0.693147,2.484907,2.484907,1.098612,0,2.564949,1.609438,3.135494,no
5.869297,4.672829,2.079442,1.386294,0.693147,6.34388,6.278521,4.40846,6.981935,6.278521,5.04158,7.032624,5.572154,5.081404,3.648801,4.997212,4.523324,1.098612,0,3.871201,2.197225,3.73767,no
4.110874,4.060443,2.079442,1.386294,1.098612,3.931826,3.401197,2.097141,3.044522,2.397895,1.349927,4.532599,4.836282,4.204693,2.936892,3.526361,2.804677,0,0.693147,2.564949,1.098612,1.386294,no
3.526361,3.091042,1.791759,1.386294,0,4.204693,4.143135,2.653242,4.189655,4.143135,2.639057,4.304065,3.89182,2.833213,2.360854,4.615121,4.533041,0,0,1.386294,1.098612,1.609438,no
5.123964,4.663439,0.693147,0.693147,0,5.690359,5.690359,5.690359,5.690359,5.690359,5.690359,5.690359,1.791759,1.791759,1.791759,3.526361,3.526361,0.693147,0,3.988984,2.302585,2.944439,no
2.564949,3.091042,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,3.78419,3.78419,0,0,1.098612,1.098612,0,no
3.7612,2.890372,0.693147,0.693147,0,4.290459,4.290459,4.290459,4.290459,4.290459,4.290459,4.290459,2.484907,2.484907,2.484907,4.430817,4.430817,0,0,1.098612,1.098612,1.098612,no
3.688879,3.637586,0.693147,0.693147,0,1.386294,1.386294,1.386294,0.693147,0.693147,0.693147,1.791759,4.574711,4.574711,4.574711,3.78419,3.78419,0,0,1.94591,1.386294,1.386294,no
2.944439,3.091042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,1.609438,no
1.791759,3.465736,1.098612,1.098612,0,3.688879,3.663562,3.020425,3.663562,3.663562,2.995732,3.713572,4.624973,4.574711,3.941582,4.990433,4.95477,0,0,1.098612,0.693147,0,no
1.791759,3.295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,0.693147,0,no
1.94591,3.178054,1.609438,1.098612,0,3.583519,3.496508,2.277267,3.555348,3.496508,2.251292,3.610918,4.744932,4.574711,3.38439,4.990433,4.945207,0,0,1.386294,0.693147,0.693147,no
4.70953,4.465908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0,3.332205,1.791759,2.70805,no
3.970292,3.218876,0.693147,0.693147,0,4.394449,4.394449,4.394449,4.394449,4.394449,4.394449,4.394449,3.218876,3.218876,3.218876,1.098612,1.098612,0,0,1.386294,1.609438,2.397895,no
6.066108,4.65396,1.098612,1.098612,0,2.833213,2.70805,2.197225,0.693147,0.693147,0.405465,3.465736,3.637586,3.258097,2.970414,3.367296,3.234241,1.098612,0.693147,4.127134,1.94591,4.025352,no
4.077537,3.850148,1.791759,1.386294,0.693147,4.85203,4.744932,3.273364,4.787492,4.744932,3.210844,4.941642,5.036953,4.574711,3.453157,4.762174,4.678528,0,0,1.94591,1.386294,1.386294,no
2.302585,3.091042,1.098612,1.098612,0,0.693147,0.693147,0.405465,0.693147,0.693147,0.405465,1.386294,3.871201,3.465736,3.198673,5.164786,4.953477,0,0,1.098612,1.098612,0,no
1.791759,3.295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,0.693147,0,no
2.564949,2.890372,0.693147,0.693147,0,3.465736,3.465736,3.465736,3.465736,3.465736,3.465736,3.465736,3.555348,3.555348,3.555348,3.135494,3.135494,0,0,1.386294,1.386294,0.693147,no
2.772589,2.890372,0.693147,0.693147,0.693147,3.555348,3.555348,3.555348,3.555348,3.555348,3.555348,3.555348,2.397895,2.397895,2.397895,3.555348,3.555348,0,0,1.098612,1.098612,0.693147,no
3.73767,3.7612,1.098612,1.098612,0,4.59512,4.59512,3.912023,5.283204,4.59512,4.59512,5.283204,5.356586,5.081404,4.668145,4.564348,4.174387,0,0,2.397895,1.386294,1.386294,no
2.397895,4.189655,0.693147,0.693147,0,1.098612,1.098612,1.098612,0.693147,0.693147,0.693147,1.386294,2.564949,2.564949,2.564949,4.304065,4.304065,0,0,2.302585,0.693147,0,no
3.610918,2.890372,1.098612,1.098612,0,4.219508,4.219508,3.540959,4.905275,4.219508,4.219508,4.905275,5.356586,5.081404,4.668145,4.564348,4.18205,0,0,1.098612,1.098612,1.098612,no
2.639057,3.73767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609438,0.693147,0,no
4.060443,3.178054,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,1.94591,1.94591,0,0,1.098612,1.098612,1.386294,no
4.59512,3.332205,1.791759,1.791759,0.693147,3.295837,2.772589,1.824549,2.564949,2.397895,1.223775,3.713572,5.129899,4.574711,3.543854,5.278115,5.059743,0,0,2.639057,1.609438,2.564949,no
4.521789,3.951244,0.693147,0.693147,0,5.030438,5.030438,5.030438,5.030438,5.030438,5.030438,5.030438,3.044522,3.044522,3.044522,3.583519,3.583519,0.693147,0,3.401197,1.609438,2.197225,no
4.955827,4.532599,2.197225,1.609438,1.098612,6.192362,5.521461,4.127134,5.996452,5.521461,3.934274,6.363028,5.105945,4.574711,3.068053,5.141664,4.724847,0,0,3.258097,1.791759,2.995732,no
4.304065,3.806662,1.94591,1.386294,0.693147,5.099866,4.727388,3.338139,4.934474,4.727388,3.178054,5.241747,4.454347,3.367296,2.7191,3.828641,3.688214,0,0,2.484907,2.079442,2.484907,no
4.672829,3.091042,0.693147,0.693147,0,1.386294,1.386294,1.386294,0.693147,0.693147,0.693147,2.079442,3.465736,3.465736,3.465736,3.401197,3.401197,0,0,2.079442,1.386294,1.609438,no
4.70953,4.465908,0.693147,0.693147,0,0,0,0,5.351858,5.351858,5.351858,5.351858,2.079442,2.079442,2.079442,2.639057,2.639057,1.098612,0,3.332205,1.791759,2.70805,no
2.484907,2.890372,0.693147,0.693147,0,3.526361,3.526361,3.526361,3.526361,3.526361,3.526361,3.526361,3.555348,3.555348,3.555348,4.406719,4.406719,0,0,1.098612,0.693147,1.609438,no
4.543295,3.135494,1.386294,1.098612,0,3.496508,3.258097,2.456736,3.044522,2.70805,2.036882,4.290459,4.356709,4.204693,3.283414,5.030438,5.00525,0,0,1.94591,1.386294,0,no
1.94591,3.178054,1.386294,0.693147,0,3.555348,3.496508,2.512306,3.555348,3.496508,2.512306,3.555348,2.944439,2.564949,1.94591,3.526361,3.501841,0,0,1.386294,0.693147,0.693147,no
2.639057,3.951244,1.098612,1.098612,0,4.356709,4.174387,3.676301,4.356709,4.174387,3.676301,4.356709,4.418841,4.204693,3.73767,5.003946,4.933539,0,0,1.609438,0.693147,0,no
3.044522,2.890372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,1.098612,0,no
3.583519,3.044522,0.693147,0.693147,0,4.234107,4.234107,4.234107,4.234107,4.234107,4.234107,4.234107,4.204693,4.204693,4.204693,3.526361,3.526361,0,0,1.098612,1.098612,0,no
3.637586,4.025352,0.693147,0.693147,0,4.624973,4.624973,4.624973,4.624973,4.624973,4.624973,4.624973,2.079442,2.079442,2.079442,5.099866,5.099866,0,0,2.197225,1.386294,1.791759,no
1.94591,3.526361,0.693147,0.693147,0,3.78419,3.78419,3.78419,3.78419,3.78419,3.78419,3.78419,3.218876,3.218876,3.218876,1.098612,1.098612,0,0,1.94591,0.693147,0,no
4.859812,3.871201,0.693147,0.693147,0,5.231109,5.231109,5.231109,5.231109,5.231109,5.231109,5.231109,3.218876,3.218876,3.218876,4.553877,4.553877,0,0,2.302585,1.94591,2.302585,no
5.624018,3.465736,0.693147,0.693147,0,5.774552,5.774552,5.774552,5.774552,5.774552,5.774552,5.774552,3.218876,3.218876,3.218876,4.553877,4.553877,0,0,2.995732,2.079442,3.295837,no
2.564949,3.044522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294,1.098612,0,no
5.886104,4.736198,1.098612,1.098612,0,6.352629,6.347389,5.661223,6.352629,6.347389,5.661223,6.352629,4.094345,3.951244,3.417727,4.043051,4.040936,0,1.609438,4.219508,1.94591,3.73767,no
3.970292,3.912023,2.397895,1.386294,0,4.94876,3.970292,2.70805,4.189655,2.70805,2.014903,5.420535,4.174387,2.833213,2.00148,5.164786,4.97114,0,0,2.397895,1.386294,1.609438,no
5.123964,4.663439,1.098612,1.098612,0,5.700444,5.690359,5.010635,5.693732,5.690359,5.003946,5.70711,4.624973,4.574711,3.941582,4.905275,4.892602,0.693147,0,3.988984,2.302585,2.944439,no
3.044522,4.465908,1.386294,1.098612,0.693147,2.197225,1.609438,1.299283,1.94591,1.609438,1.098612,2.397895,3.258097,2.70805,2.233592,4.663439,4.289089,0,0,1.94591,1.098612,0,no
4.043051,2.995732,0.693147,0.693147,0,4.442651,4.442651,4.442651,4.442651,4.442651,4.442651,4.442651,1.098612,1.098612,1.098612,3.465736,3.465736,0,0,2.302585,1.791759,1.386294,no
5.713733,3.044522,1.386294,1.386294,0,5.948035,5.934894,4.854631,5.942799,5.934894,4.849423,5.963579,4.969813,4.574711,3.884994,4.787492,4.775739,1.098612,0,3.583519,1.94591,3.713572,no
4.477337,3.091042,1.098612,1.098612,0,1.098612,0.693147,0.693147,0.693147,0.693147,0.405465,1.791759,3.555348,3.465736,2.890372,3.89182,3.828641,0,0,1.94591,1.386294,1.609438,no
4.70048,4.127134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147,0,2.833213,1.791759,2.197225,no
5.225747,4.406719,1.098612,1.098612,0,5.755742,5.746203,5.065755,5.749393,5.746203,5.059425,5.762051,4.584967,4.574711,3.901973,4.672829,4.661861,0,0,3.295837,1.94591,3.465736,no
2.197225,2.890372,0.693147,0.693147,0,3.367296,3.367296,3.367296,3.367296,3.367296,3.367296,3.367296,3.555348,3.555348,3.555348,4.787492,4.787492,0,0,1.098612,1.098612,0,no
3.526361,2.890372,1.098612,1.098612,0,4.110874,4.094345,3.433987,4.094345,4.094345,3.417727,4.127134,4.875197,4.574711,4.189655,4.477337,4.460808,0,0,1.098612,1.098612,1.609438,no
3.850148,3.295837,1.386294,0.693147,0,5.472271,4.382027,4.382027,5.472271,4.382027,4.382027,5.472271,1.386294,0.693147,0.693147,3.465736,3.465736,0,0,1.791759,1.609438,2.197225,no
2.564949,3.091042,0.693147,0.693147,0,0,0,0,0.693147,0.693147,0.693147,0.693147,3.465736,3.465736,3.465736,1.94591,1.94591,0,0,1.098612,1.098612,0,no
3.465736,2.890372,1.098612,1.098612,0.693147,3.970292,3.970292,3.295837,3.988984,3.970292,3.314186,3.988984,2.944439,2.302585,2.302585,2.772589,2.765488,0,0,1.098612,1.098612,0,no
4.477337,3.7612,1.098612,0.693147,0,5.010635,4.990433,4.324133,5.01728,4.990433,4.330733,5.056246,3.555348,3.218876,2.890372,4.94876,4.906034,0,0,2.302585,1.94591,1.791759,no
4.51086,3.688879,1.386294,0.693147,0.693147,5.09375,5.010635,4.007333,5.056246,5.010635,3.970292,5.209486,3.7612,2.890372,2.70805,3.367296,3.283758,0,0,2.397895,1.609438,2.564949,no
4.51086,3.526361,0.693147,0.693147,0,5.036953,5.036953,5.036953,5.036953,5.036953,5.036953,5.036953,4.744932,4.744932,4.744932,2.564949,2.564949,0,0,2.995732,1.609438,1.098612,no
2.197225,3.610918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
3.135494,3.091042,1.098612,1.098612,0,1.609438,1.609438,1.098612,0.693147,0.693147,0.405465,2.302585,4.174387,3.526361,3.496508,5.164786,4.211304,0,0,1.098612,0.693147,1.386294,no
3.806662,3.135494,0.693147,0.693147,0,0.693147,0.693147,0.693147,0,0,0,1.098612,3.258097,3.258097,3.258097,3.218876,3.218876,0,0,1.94591,1.609438,2.079442,no
5.501258,3.931826,1.94591,1.609438,0,5.846439,5.726848,4.069027,5.808142,5.726848,4.031286,5.899897,5.135798,4.574711,3.373027,4.276666,4.136835,0.693147,0,3.091042,2.079442,3.295837,no
5.129899,4.663439,1.098612,1.098612,0,5.700444,5.690359,5.010635,5.693732,5.690359,5.003946,5.70711,4.624973,4.574711,3.941582,4.934474,4.922047,0.693147,0,3.988984,2.302585,2.944439,no
5.594711,4.795791,1.94591,1.386294,0,6.49224,6.20859,4.708028,6.300786,6.20859,4.518159,6.741701,4.477337,3.367296,2.74084,3.828641,3.714235,1.098612,0,4.025352,2.302585,4.304065,no
4.521789,3.988984,3.091042,1.791759,1.098612,5.204007,4.369448,2.263745,4.248495,3.044522,1.455287,5.717028,5.814131,4.574711,2.827595,5.303305,5.04204,0,0,1.94591,1.386294,2.079442,no
2.944439,2.890372,1.098612,1.098612,0,3.73767,3.713572,3.068053,3.713572,3.713572,3.044522,3.7612,4.875197,4.574711,4.189655,4.477337,4.453239,0,0,1.098612,1.098612,1.098612,no
3.526361,2.890372,1.098612,1.098612,0,4.127134,4.110874,3.449988,4.110874,4.110874,3.433987,4.143135,4.875197,4.574711,4.189655,4.406719,4.389258,0,0,1.098612,1.386294,1.94591,no
6.068426,4.65396,1.94591,1.791759,0,3.044522,2.70805,1.466337,6.375025,6.368187,4.591747,6.434547,5.293305,4.574711,3.526361,5.241747,3.906283,1.098612,0.693147,4.127134,1.94591,4.043051,no
4.828314,3.931826,2.70805,1.609438,1.94591,3.610918,2.484907,1.272966,3.218876,2.197225,0.998529,4.290459,5.46806,4.574711,2.882404,5.081404,4.138937,1.098612,0,3.401197,2.197225,3.258097,no
5.533389,4.158883,0.693147,0.693147,0,5.899897,5.899897,5.899897,5.899897,5.899897,5.899897,5.899897,4.744932,4.744932,4.744932,2.564949,2.564949,0,0,3.295837,1.94591,2.564949,no
5.68358,3.871201,1.098612,0.693147,0,5.945421,5.891644,5.254888,6.003887,5.891644,5.313206,6.098074,3.555348,3.218876,2.890372,4.890349,4.75188,0,0,3.178054,2.302585,2.890372,no
5.697093,5.062595,0.693147,0.693147,0.693147,1.386294,1.386294,1.386294,1.098612,1.098612,1.098612,1.609438,1.098612,1.098612,1.098612,2.302585,2.302585,0.693147,0.693147,3.931826,1.791759,3.526361,no
3.526361,2.890372,1.098612,1.098612,0,4.110874,4.094345,3.433987,4.094345,4.094345,3.417727,4.127134,4.875197,4.574711,4.189655,4.727388,4.714539,0,0,1.098612,1.098612,1.609438,no
4.70953,4.465908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0,3.332205,1.791759,2.70805,no
1.791759,3.401197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759,0.693147,0,no
1.94591,3.295837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612,0.693147,0,no
5.823046,5.298317,2.079442,1.386294,0,6.909753,6.553933,4.969813,6.97073,6.553933,5.030438,7.234898,4.49981,3.367296,2.618438,3.135494,2.734396,1.386294,0,3.73767,1.94591,4.369448,no
5.976351,5.370638,3.433987,2.079442,1.94591,6.418365,4.49981,3.063391,5.749393,3.806662,2.436533,6.835185,5.620401,4.574711,2.319114,5.252273,4.921292,0.693147,0.693147,4.189655,1.791759,3.555348,no
2.079442,3.912023,0.693147,0.693147,0,4.127134,4.127134,4.127134,4.127134,4.127134,4.127134,4.127134,1.791759,1.791759,1.791759,4.553877,4.553877,0,0,1.609438,0.693147,0,no
4.110874,4.060443,2.197225,1.386294,1.098612,4.795791,4.26268,2.772589,4.060443,3.637586,2.094946,5.278115,4.859812,4.204693,2.833213,4.025352,3.039626,0,0.693147,2.564949,1.098612,1.386294,no
3.663562,3.988984,2.302585,1.386294,1.791759,4.624973,4.174387,2.503256,4.59512,3.912023,2.475604,5.129899,4.75359,4.204693,2.623057,4.330733,3.491444,0,0,1.098612,1.098612,0.693147,no
4.477337,3.091042,1.098612,1.098612,0,1.098612,0.693147,0.693147,0.693147,0.693147,0.405465,1.791759,3.555348,3.465736,2.890372,5.192957,5.17615,0,0,1.94591,1.386294,1.609438,no
