Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
DatasetClassiRealeseNormalized,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02605182007E7,4329.0,482.0,435.0,47.0,0.0,90.24896265560166,9.751037344398341,0.0,0.5621061584257936,0.10270280120860399,0.30502655523227734,44.56490518171536,89.8889844014258,272.3366817903761,1378.8035473280609,-1106.4668655376847,0.565013862635635,2.8605882724648564,-2.2955744098292215,119.98236903105568,0.24892607682791634,44.05663175532443,0.9497607655502392,397.0,0.40625,26.0,0.59375,38.0,0.050239234449760764,21.0,0.9385342789598109,0.9497607655502392,0.944114149821641,0.5627170693200966,0.9341357655502392,0.9896338752527226,0.9024896265560166,0.35897886100577736,0.6410211389942226,0.0975103734439834,0.899434994996373,0.9024896265560166,0.9007975727647312,0.5627170693200966,0.9341605824018742,0.943344422744232,0.7810001643417148,0.9024896265560166,11.498,0.0,11.42,0.0,11420.0,0.0,76505.0,1043111.0,162148.0,91.70124481327801,52.697095435684645,?
DatasetClassiRealeseNormalized,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02605182007E7,4330.0,481.0,446.0,35.0,0.0,92.72349272349273,7.276507276507276,0.0,0.6334080961609654,0.09088167872029851,0.24335625432179345,39.63768299722165,72.13064079041654,269.42867131105754,464.02356971434307,-194.59489840328553,0.5601427677984564,0.9647059661420854,-0.40456319834362897,146.51009645153357,0.3045947951175334,54.378064420021026,0.9808612440191388,410.0,0.42857142857142855,27.0,0.5714285714285714,36.0,0.019138755980861243,8.0,0.9382151029748284,0.9808612440191388,0.9590643274853801,0.6463360704701699,0.9516974253816359,0.9925289855305767,0.9272349272349273,0.37494511178721707,0.625054888212783,0.07276507276507277,0.922493487710879,0.9272349272349273,0.921582977657744,0.6463360704701699,0.9516800174694912,0.9605799976832082,0.8159807618735312,0.9272349272349273,13.705,0.0,13.62,0.0,13620.0,0.0,72138.0,1043340.0,161919.0,96.88149688149689,59.45945945945946,?
DatasetClassiRealeseNormalized,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02605182007E7,4330.0,481.0,440.0,41.0,0.0,91.47609147609148,8.523908523908524,0.0,0.5898379817391488,0.0945294568547296,0.2506491439788216,40.98628999628467,73.79947488696196,272.1308087156738,182.33076151759076,89.80004719808306,0.565760517080403,0.37906603226110347,0.1866944848192995,145.1343948016094,0.3017347085272545,53.332584975061714,0.9688249400479616,404.0,0.4375,28.0,0.5625,36.0,0.03117505995203837,13.0,0.9351851851851852,0.9688249400479616,0.9517078916372201,0.5965932054991065,0.9632419064748201,0.9944023224880187,0.9147609147609148,0.3834359747129531,0.6165640252870469,0.08523908523908524,0.9085085870800157,0.9147609147609148,0.9098564488038831,0.5965932054991065,0.9632419064748202,0.9687059398224215,0.7944380166150703,0.9147609147609148,13.716,0.0,13.63,0.0,13630.0,0.0,72137.0,1043340.0,161919.0,98.33679833679834,59.66735966735967,?
DatasetClassiRealeseNormalized,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02605182007E7,4330.0,481.0,450.0,31.0,0.0,93.55509355509355,6.444906444906445,0.0,0.6898774983881371,0.07969869550593897,0.2331500453705049,34.555935842855405,68.64715612062277,272.1308087156738,412.26206988498075,-140.13126116930692,0.565760517080403,0.8570937003845753,-0.2913331833041724,166.79858245795467,0.34677459970468744,61.29353131501851,0.9808153477218226,409.0,0.359375,23.0,0.640625,41.0,0.019184652278177457,8.0,0.9467592592592593,0.9808153477218226,0.9634864546525325,0.6977784423979324,0.9540055455635491,0.9922019174391699,0.9355509355509356,0.314110587829113,0.6858894121708871,0.06444906444906445,0.9321198160483876,0.9355509355509356,0.9318426808029361,0.6977784423979323,0.9539955743305564,0.9651244207895924,0.8445750857333458,0.9355509355509356,13.624,0.0,13.54,0.0,13540.0,0.0,72137.0,1043340.0,161919.0,97.5051975051975,57.06860706860707,?
DatasetClassiRealeseNormalized,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0260518200799998E7,4330.0,481.0,429.0,52.0,0.0,89.1891891891892,10.81081081081081,0.0,0.5186667693018243,0.10992396604258992,0.310186872156586,47.66107517878879,91.32936948677336,272.1308087156738,1875.7287788014762,-1603.5979700858024,0.565760517080403,3.8996440307722997,-3.333883513691897,105.85627524492007,0.22007541630960514,38.899041142938074,0.9424460431654677,393.0,0.4375,28.0,0.5625,36.0,0.05755395683453238,24.0,0.9334916864608076,0.9424460431654677,0.9379474940334129,0.5190226547464543,0.9247976618705036,0.9880079078530261,0.8918918918918919,0.3869458487264243,0.6130541512735758,0.10810810810810811,0.8891185722539641,0.8918918918918919,0.8904062273066816,0.5190226547464543,0.9247677481715252,0.9351922339940336,0.7592963276618677,0.8918918918918919,12.089,0.001,12.01,0.0,12010.0,0.0,76245.0,1043340.0,161919.0,92.72349272349273,53.43035343035343,?
DatasetClassiRealeseNormalized,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0260518200799998E7,4330.0,481.0,432.0,49.0,0.0,89.81288981288981,10.187110187110187,0.0,0.5779719591025483,0.10132723065385275,0.29828957310368875,43.933683724444734,87.82640750278527,272.1308087156738,916.6769485078744,-644.5461397922006,0.565760517080403,1.9057732817211526,-1.3400127646407498,118.08647315591776,0.2455020231931762,43.393276091460926,0.9328537170263789,389.0,0.328125,21.0,0.671875,43.0,0.0671462829736211,28.0,0.948780487804878,0.9328537170263789,0.9407496977025392,0.5790252521857736,0.9262589928057554,0.9859803284371296,0.8981288981288982,0.29340018110251925,0.7065998188974808,0.10187110187110188,0.9031227168293467,0.8981288981288982,0.900338865514198,0.5790252521857736,0.9262739496552447,0.9499259870453175,0.7888933673697881,0.8981288981288982,12.454,0.0,12.37,0.0,12370.0,0.0,75979.0,1043340.0,161919.0,93.97089397089397,54.26195426195426,?
DatasetClassiRealeseNormalized,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0260518200799998E7,4330.0,481.0,428.0,53.0,0.0,88.98128898128898,11.018711018711018,0.0,0.4453582229184347,0.11377643777803167,0.2890161804817934,49.33143835451252,85.09601116050082,272.1308087156738,206.02085911066322,66.1099496050106,0.565760517080403,0.42831779440886325,0.1374427226715397,115.26576105925825,0.23963775687995478,42.356748066584984,0.9616306954436451,401.0,0.578125,37.0,0.421875,27.0,0.03836930455635491,16.0,0.9155251141552512,0.9616306954436451,0.9380116959064327,0.4565186764490395,0.936488309352518,0.9897518034158317,0.8898128898128899,0.5063071943692448,0.4936928056307553,0.1101871101871102,0.8772557569945273,0.8898128898128899,0.8803533110468674,0.45651867644903943,0.9364883093525179,0.9509046654034463,0.7213422965513472,0.8898128898128899,14.046,0.0,13.95,0.0,13950.0,0.0,72138.0,1043340.0,161919.0,96.46569646569647,59.04365904365904,?
DatasetClassiRealeseNormalized,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0260518200799998E7,4330.0,481.0,448.0,33.0,0.0,93.13929313929314,6.860706860706861,0.0,0.6698695950583393,0.08471083144680942,0.2320099207916664,36.729108777605425,68.31146538620276,272.1308087156738,289.83814218405905,-17.70733346838523,0.565760517080403,0.602574100174759,-0.036813583094355985,158.69676814951683,0.3299309109137564,58.31635488039338,0.9784172661870504,408.0,0.375,24.0,0.625,40.0,0.02158273381294964,9.0,0.9444444444444444,0.9784172661870504,0.96113074204947,0.6775413950181672,0.9610686450839329,0.9938874223257135,0.9313929313929314,0.327975665205881,0.6720243347941189,0.06860706860706861,0.927397570254713,0.9313929313929314,0.9274454344031254,0.6775413950181672,0.9610686450839329,0.9644996815745568,0.8345476719096907,0.9313929313929314,14.053,0.0,13.96,0.0,13960.0,0.0,72136.0,1043340.0,161919.0,97.92099792099792,58.93970893970894,?
DatasetClassiRealeseNormalized,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.0260518200799998E7,4330.0,481.0,447.0,34.0,0.0,92.93139293139293,7.0686070686070686,0.0,0.6764915334704857,0.08917975810909536,0.24454585938698983,38.666755837548465,72.00246416985803,272.1308087156738,192.6027956610323,79.52801305464152,0.565760517080403,0.40042161260089876,0.1653389044795042,149.2404148150192,0.3102711326715576,54.84142553331686,0.9688249400479616,404.0,0.328125,21.0,0.671875,43.0,0.03117505995203837,13.0,0.9505882352941176,0.9688249400479616,0.9596199524940618,0.6784599551257596,0.9608812949640287,0.9939518570890589,0.9293139293139293,0.28861398926596765,0.7113860107340323,0.07068607068607069,0.926274742745331,0.9293139293139293,0.9272935277685872,0.6784599551257596,0.9608812949640287,0.9674594905780002,0.8381433095803643,0.9293139293139293,13.815,0.0,13.73,0.0,13730.0,0.0,72136.0,1043340.0,161919.0,96.67359667359668,57.69230769230769,?
DatasetClassiRealeseNormalized,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.MultiFilter -F \\\"weka.filters.supervised.attribute.AttributeSelection -E \\\\\\\"weka.attributeSelection.WrapperSubsetEval -B weka.classifiers.bayes.NaiveBayes -F 5 -T 0.01 -R 1 -E AUC --\\\\\\\" -S \\\\\\\"weka.attributeSelection.GreedyStepwise -B -T -1.7976931348623157E308 -N -1 -num-slots 1\\\\\\\"\\\" -S 1\" -S 1 -W weka.classifiers.bayes.NaiveBayes',-4523450618538717400,2.02605182009E7,4330.0,481.0,424.0,57.0,0.0,88.14968814968815,11.85031185031185,0.0,0.4538337417080023,0.11798871511509924,0.3259931411998339,51.15780683505025,95.98326272094414,272.1308087156738,974.460581674706,-702.3297729590322,0.565760517080403,2.0259055752072888,-1.460145058126886,96.4637035105628,0.2005482401467002,35.44754964196261,0.9424460431654677,393.0,0.515625,33.0,0.484375,31.0,0.05755395683453238,24.0,0.9225352112676056,0.9424460431654677,0.9323843416370107,0.45553074403152033,0.9043764988009593,0.9841820789039866,0.8814968814968815,0.4546758383314139,0.5453241616685862,0.11850311850311851,0.8747815184434903,0.8814968814968815,0.8776482500577121,0.45553074403152033,0.9043640347597182,0.9272819258570502,0.7266963724991776,0.8814968814968815,11.88,0.001,11.82,0.0,11820.0,0.0,76245.0,1043340.0,161919.0,91.06029106029106,53.014553014553016,?
